,cat 1,cat 2,cat 3,cat 4,cat 5,cat final,url
3216,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Art,0,0,https://www.amazon.com/s?bbn=319885011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319885011%2Cn%3A319886011&dc&qid=1660777206&rnid=319885011&ref=lp_319885011_nr_n_1
3217,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Crafts & Hobbies,0,0,https://www.amazon.com/s?bbn=319885011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319885011%2Cn%3A155092011&dc&qid=1660777206&rnid=319885011&ref=lp_319885011_nr_n_2
3218,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Music,0,0,https://www.amazon.com/s?bbn=319885011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319885011%2Cn%3A319887011&dc&qid=1660777206&rnid=319885011&ref=lp_319885011_nr_n_3
3219,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Performing Arts,0,0,https://www.amazon.com/s?bbn=319885011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319885011%2Cn%3A319888011&dc&qid=1660777206&rnid=319885011&ref=lp_319885011_nr_n_4
3220,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Photography,0,0,https://www.amazon.com/s?bbn=319885011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319885011%2Cn%3A155117011&dc&qid=1660777206&rnid=319885011&ref=lp_319885011_nr_n_5
3221,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Entertainment & Games,0,0,https://www.amazon.com/s?bbn=319889011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319889011%2Cn%3A155136011&dc&qid=1660777208&rnid=319889011&ref=lp_319889011_nr_n_0
3222,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Hardware,0,0,https://www.amazon.com/s?bbn=319889011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319889011%2Cn%3A155139011&dc&qid=1660777208&rnid=319889011&ref=lp_319889011_nr_n_1
3223,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Internet,0,0,https://www.amazon.com/s?bbn=319889011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319889011%2Cn%3A155140011&dc&qid=1660777208&rnid=319889011&ref=lp_319889011_nr_n_2
3224,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Programming,0,0,https://www.amazon.com/s?bbn=319889011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319889011%2Cn%3A155141011&dc&qid=1660777208&rnid=319889011&ref=lp_319889011_nr_n_3
3225,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Software,0,0,https://www.amazon.com/s?bbn=319889011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319889011%2Cn%3A155142011&dc&qid=1660777208&rnid=319889011&ref=lp_319889011_nr_n_4
3226,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Africa,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155144011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_0
3227,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Ancient,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155145011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_1
3228,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Asia,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155146011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_2
3229,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Australia & Oceania,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155147011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_3
3230,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Canada,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155148011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_4
3231,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Central & South America,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155149011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_5
3232,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Europe,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155150011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_6
3233,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Exploration & Discovery,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155151011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_7
3234,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Holocaust,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155164011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_8
3235,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Medieval,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155165011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_9
3236,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Mexico,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155166011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_10
3237,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Middle East,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155167011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_11
3238,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Military & Wars,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155168011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_12
3239,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Modern,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155169011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_13
3240,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Prehistoric,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155170011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_14
3241,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Renaissance,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155171011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_15
3242,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",United States,0,0,https://www.amazon.com/s?bbn=155143011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A155009011%2Cn%3A155143011%2Cn%3A155172011&dc&qid=1660777209&rnid=155143011&ref=lp_155143011_nr_n_16
3243,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Action & Adventure,0,0,https://www.amazon.com/s?bbn=319892011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319892011%2Cn%3A155753011&dc&qid=1660777211&rnid=319892011&ref=lp_319892011_nr_n_0
3244,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Biographies,0,0,https://www.amazon.com/s?bbn=319892011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319892011%2Cn%3A319893011&dc&qid=1660777211&rnid=319892011&ref=lp_319892011_nr_n_1
3245,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Careers,0,0,https://www.amazon.com/s?bbn=319892011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319892011%2Cn%3A318469011&dc&qid=1660777211&rnid=319892011&ref=lp_319892011_nr_n_2
3246,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Explore the World,0,0,https://www.amazon.com/s?bbn=319892011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319892011%2Cn%3A319894011&dc&qid=1660777211&rnid=319892011&ref=lp_319892011_nr_n_3
3247,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Family Life,0,0,https://www.amazon.com/s?bbn=319892011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319892011%2Cn%3A319895011&dc&qid=1660777211&rnid=319892011&ref=lp_319892011_nr_n_4
3248,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Holidays & Festivals,0,0,https://www.amazon.com/s?bbn=319892011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319892011%2Cn%3A319896011&dc&qid=1660777211&rnid=319892011&ref=lp_319892011_nr_n_5
3249,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Money,0,0,https://www.amazon.com/s?bbn=319892011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319892011%2Cn%3A155187011&dc&qid=1660777211&rnid=319892011&ref=lp_319892011_nr_n_6
3250,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Multilingual,0,0,https://www.amazon.com/s?bbn=319892011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319892011%2Cn%3A155856011&dc&qid=1660777211&rnid=319892011&ref=lp_319892011_nr_n_7
3251,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Social Issues,0,0,https://www.amazon.com/s?bbn=319892011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319892011%2Cn%3A319897011&dc&qid=1660777211&rnid=319892011&ref=lp_319892011_nr_n_8
3252,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Social Science,0,0,https://www.amazon.com/s?bbn=319892011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319892011%2Cn%3A155876011&dc&qid=1660777211&rnid=319892011&ref=lp_319892011_nr_n_9
3253,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Social Situations,0,0,https://www.amazon.com/s?bbn=319892011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319892011%2Cn%3A319898011&dc&qid=1660777211&rnid=319892011&ref=lp_319892011_nr_n_10
3254,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Travel,0,0,https://www.amazon.com/s?bbn=319892011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319892011%2Cn%3A155897011&dc&qid=1660777211&rnid=319892011&ref=lp_319892011_nr_n_11
3255,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Where We Live,0,0,https://www.amazon.com/s?bbn=319892011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319892011%2Cn%3A319899011&dc&qid=1660777211&rnid=319892011&ref=lp_319892011_nr_n_12
3256,Nonfiction,Children's Nonfiction,Philosophy,0,0,finale,https://www.amazon.com/s?bbn=319883011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A155922011&dc&qid=1660772616&rnid=319883011&ref=lp_319883011_nr_n_5
3257,Nonfiction,Children's Nonfiction,Politics & Government,0,0,finale,https://www.amazon.com/s?bbn=319883011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A155923011&dc&qid=1660772616&rnid=319883011&ref=lp_319883011_nr_n_6
3258,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Almanacs,0,0,https://www.amazon.com/s?bbn=319900011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319900011%2Cn%3A155908011&dc&qid=1660777216&rnid=319900011&ref=lp_319900011_nr_n_0
3259,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Atlases,0,0,https://www.amazon.com/s?bbn=319900011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319900011%2Cn%3A155910011&dc&qid=1660777216&rnid=319900011&ref=lp_319900011_nr_n_1
3260,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Business & Money,0,0,https://www.amazon.com/s?bbn=319900011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319900011%2Cn%3A155911011&dc&qid=1660777216&rnid=319900011&ref=lp_319900011_nr_n_2
3261,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Dictionaries,0,0,https://www.amazon.com/s?bbn=319900011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319900011%2Cn%3A155912011&dc&qid=1660777216&rnid=319900011&ref=lp_319900011_nr_n_3
3262,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Encyclopedias,0,0,https://www.amazon.com/s?bbn=319900011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319900011%2Cn%3A155913011&dc&qid=1660777216&rnid=319900011&ref=lp_319900011_nr_n_4
3263,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Language Arts,0,0,https://www.amazon.com/s?bbn=319900011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319900011%2Cn%3A155915011&dc&qid=1660777216&rnid=319900011&ref=lp_319900011_nr_n_5
3264,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Law & Crime,0,0,https://www.amazon.com/s?bbn=319900011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319900011%2Cn%3A155921011&dc&qid=1660777216&rnid=319900011&ref=lp_319900011_nr_n_6
3265,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",School & Education,0,0,https://www.amazon.com/s?bbn=319900011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319900011%2Cn%3A155924011&dc&qid=1660777216&rnid=319900011&ref=lp_319900011_nr_n_7
3266,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Study Aids,0,0,https://www.amazon.com/s?bbn=319900011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319900011%2Cn%3A155925011&dc&qid=1660777216&rnid=319900011&ref=lp_319900011_nr_n_8
3267,Nonfiction,Children's Nonfiction,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Thesauri,0,0,https://www.amazon.com/s?bbn=319900011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319900011%2Cn%3A155930011&dc&qid=1660777216&rnid=319900011&ref=lp_319900011_nr_n_9
