;0;1;2;3;4;5;6
883;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588808011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_7;Literature & Fiction;Historical Fiction;Chinese;;;
884;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588784011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_8;Literature & Fiction;Historical Fiction;Classics;;;
885;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588809011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_9;Literature & Fiction;Historical Fiction;European;;;
886;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588799011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_10;Literature & Fiction;Historical Fiction;Fantasy;;;
887;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588810011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_11;Literature & Fiction;Historical Fiction;French;;;
888;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588811011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_12;Literature & Fiction;Historical Fiction;German;;;
889;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588812011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_13;Literature & Fiction;Historical Fiction;Irish;;;
890;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588813011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_14;Literature & Fiction;Historical Fiction;Italian;;;
891;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588814011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_15;Literature & Fiction;Historical Fiction;Japanese;;;
892;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A17744531011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_16;Literature & Fiction;Historical Fiction;Medieval;;;
893;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588815011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_17;Literature & Fiction;Historical Fiction;Middle Eastern;;;
894;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588800011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_18;Literature & Fiction;Historical Fiction;Mystery, Thriller & Suspense;;;
895;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588816011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_19;Literature & Fiction;Historical Fiction;Norse & Icelandic;;;
896;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588801011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_20;Literature & Fiction;Historical Fiction;Regency;;;
897;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A158437011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_21;Literature & Fiction;Historical Fiction;Religious;;;
898;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A17744532011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_22;Literature & Fiction;Historical Fiction;Renaissance;;;
899;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588817011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_23;Literature & Fiction;Historical Fiction;Russian;;;
900;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588818011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_24;Literature & Fiction;Historical Fiction;Scottish;;;
901;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588802011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_25;Literature & Fiction;Historical Fiction;Short Stories;;;
902;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588819011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_26;Literature & Fiction;Historical Fiction;United States;;;
903;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588889011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_27;Literature & Fiction;Historical Fiction;Women's Fiction;;;
904;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A17744533011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_28;Literature & Fiction;Historical Fiction;World War I;;;
905;https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A17744534011&dc&qid=1690009521&rnid=157059011&ref=lp_157059011_nr_n_29;Literature & Fiction;Historical Fiction;World War II;;;
906;https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A157061011&dc&qid=1690009582&rnid=157060011&ref=lp_157060011_nr_n_0;Literature & Fiction;Horror;Anthologies;;;
907;https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A7588833011&dc&qid=1690009582&rnid=157060011&ref=lp_157060011_nr_n_1;Literature & Fiction;Horror;British;;;
908;https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A7588834011&dc&qid=1690009582&rnid=157060011&ref=lp_157060011_nr_n_2;Literature & Fiction;Horror;Classics;;;
909;https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A7588835011&dc&qid=1690009582&rnid=157060011&ref=lp_157060011_nr_n_3;Literature & Fiction;Horror;Comedy;;;
910;https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A157062011&dc&qid=1690009582&rnid=157060011&ref=lp_157060011_nr_n_4;Literature & Fiction;Horror;Dark Fantasy;;;
911;https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A7588836011&dc&qid=1690009582&rnid=157060011&ref=lp_157060011_nr_n_5;Literature & Fiction;Horror;LGBTQ+ Horror;;;
912;https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A157065011&dc&qid=1690009582&rnid=157060011&ref=lp_157060011_nr_n_6;Literature & Fiction;Horror;Occult;;;
913;https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A7588837011&dc&qid=1690009582&rnid=157060011&ref=lp_157060011_nr_n_7;Literature & Fiction;Horror;Short Stories;;;
914;https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A7588838011&dc&qid=1690009582&rnid=157060011&ref=lp_157060011_nr_n_8;Literature & Fiction;Horror;United States;;;
915;https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A7588795011&dc&qid=1690009582&rnid=157060011&ref=lp_157060011_nr_n_9;Literature & Fiction;Horror;Westerns;;;
916;https://www.amazon.com/s?bbn=157051011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011%2Cn%3A7588839011&dc&qid=1690009602&rnid=157051011&ref=lp_157051011_nr_n_0;Literature & Fiction;Humor & Satire;American;;;
917;https://www.amazon.com/s?bbn=157051011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011%2Cn%3A7588911011&dc&qid=1690009602&rnid=157051011&ref=lp_157051011_nr_n_1;Literature & Fiction;Humor & Satire;British;;;
918;https://www.amazon.com/s?bbn=157051011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011%2Cn%3A7588785011&dc&qid=1690009602&rnid=157051011&ref=lp_157051011_nr_n_2;Literature & Fiction;Humor & Satire;Classics;;;
919;https://www.amazon.com/s?bbn=157051011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011%2Cn%3A7588840011&dc&qid=1690009602&rnid=157051011&ref=lp_157051011_nr_n_3;Literature & Fiction;Humor & Satire;Dark Comedy;;;
920;https://www.amazon.com/s?bbn=157051011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011%2Cn%3A7588841011&dc&qid=1690009602&rnid=157051011&ref=lp_157051011_nr_n_4;Literature & Fiction;Humor & Satire;General Humor;;;
921;https://www.amazon.com/s?bbn=157051011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011%2Cn%3A7588850011&dc&qid=1690009602&rnid=157051011&ref=lp_157051011_nr_n_5;Literature & Fiction;Humor & Satire;Literary Humor;;;
922;https://www.amazon.com/s?bbn=157051011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011%2Cn%3A7588842011&dc&qid=1690009602&rnid=157051011&ref=lp_157051011_nr_n_6;Literature & Fiction;Humor & Satire;Satire;;;
923;https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739673011&dc&qid=1690009616&rnid=157037011&ref=lp_157037011_nr_n_0;Literature & Fiction;Literary Criticism;Books & Reading;;;
924;https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739676011&dc&qid=1690009616&rnid=157037011&ref=lp_157037011_nr_n_1;Literature & Fiction;Literary Criticism;Comparative Literature;;;
925;https://www.amazon.com/s?bbn=7588823011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011%2Cn%3A17739672011&dc&qid=1690009623&rnid=7588823011&ref=lp_7588823011_nr_n_0;Literature & Fiction;Literary Criticism;Movements & Periods;Ancient & Classical;;
926;https://www.amazon.com/s?bbn=7588823011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011%2Cn%3A7588824011&dc&qid=1690009623&rnid=7588823011&ref=lp_7588823011_nr_n_1;Literature & Fiction;Literary Criticism;Movements & Periods;Arthurian;;
927;https://www.amazon.com/s?bbn=7588823011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011%2Cn%3A7588825011&dc&qid=1690009623&rnid=7588823011&ref=lp_7588823011_nr_n_2;Literature & Fiction;Literary Criticism;Movements & Periods;Beat Generation;;
928;https://www.amazon.com/s?bbn=7588823011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011%2Cn%3A7588826011&dc&qid=1690009623&rnid=7588823011&ref=lp_7588823011_nr_n_3;Literature & Fiction;Literary Criticism;Movements & Periods;Gothic & Romantic;;
929;https://www.amazon.com/s?bbn=7588823011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011%2Cn%3A7588827011&dc&qid=1690009623&rnid=7588823011&ref=lp_7588823011_nr_n_4;Literature & Fiction;Literary Criticism;Movements & Periods;Medieval;;
930;https://www.amazon.com/s?bbn=7588823011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011%2Cn%3A7588828011&dc&qid=1690009623&rnid=7588823011&ref=lp_7588823011_nr_n_5;Literature & Fiction;Literary Criticism;Movements & Periods;Modernism;;
931;https://www.amazon.com/s?bbn=7588823011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011%2Cn%3A7588829011&dc&qid=1690009623&rnid=7588823011&ref=lp_7588823011_nr_n_6;Literature & Fiction;Literary Criticism;Movements & Periods;Postmodernism;;
932;https://www.amazon.com/s?bbn=7588823011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011%2Cn%3A7588830011&dc&qid=1690009623&rnid=7588823011&ref=lp_7588823011_nr_n_7;Literature & Fiction;Literary Criticism;Movements & Periods;Renaissance;;
933;https://www.amazon.com/s?bbn=7588823011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011%2Cn%3A7588831011&dc&qid=1690009623&rnid=7588823011&ref=lp_7588823011_nr_n_8;Literature & Fiction;Literary Criticism;Movements & Periods;Surrealism;;
934;https://www.amazon.com/s?bbn=7588823011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011%2Cn%3A7588832011&dc&qid=1690009623&rnid=7588823011&ref=lp_7588823011_nr_n_9;Literature & Fiction;Literary Criticism;Movements & Periods;Victorian;;
935;https://www.amazon.com/s?bbn=11650879011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011%2Cn%3A11650879011%2Cn%3A11650883011&dc&qid=1690009644&rnid=11650879011&ref=lp_11650879011_nr_n_0;Literature & Fiction;Literary Criticism;Movements & Periods;By Century;18th Century;
936;https://www.amazon.com/s?bbn=11650879011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011%2Cn%3A11650879011%2Cn%3A11650884011&dc&qid=1690009644&rnid=11650879011&ref=lp_11650879011_nr_n_1;Literature & Fiction;Literary Criticism;Movements & Periods;By Century;19th Century;
937;https://www.amazon.com/s?bbn=11650879011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011%2Cn%3A11650879011%2Cn%3A11650885011&dc&qid=1690009644&rnid=11650879011&ref=lp_11650879011_nr_n_2;Literature & Fiction;Literary Criticism;Movements & Periods;By Century;20th Century;
938;https://www.amazon.com/s?bbn=11650879011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011%2Cn%3A11650879011%2Cn%3A11650886011&dc&qid=1690009644&rnid=11650879011&ref=lp_11650879011_nr_n_3;Literature & Fiction;Literary Criticism;Movements & Periods;By Century;21st Century;
939;https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739684011&dc&qid=1690009616&rnid=157037011&ref=lp_157037011_nr_n_3;Literature & Fiction;Literary Criticism;Reference;;;
940;https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739685011&dc&qid=1690009616&rnid=157037011&ref=lp_157037011_nr_n_4;Literature & Fiction;Literary Criticism;Regions;;;
941;https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739712011&dc&qid=1690009616&rnid=157037011&ref=lp_157037011_nr_n_5;Literature & Fiction;Literary Criticism;Semiotics & Theory;;;
942;https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739715011&dc&qid=1690009616&rnid=157037011&ref=lp_157037011_nr_n_6;Literature & Fiction;Literary Criticism;Subjects & Themes;;;
943;https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739716011&dc&qid=1690009616&rnid=157037011&ref=lp_157037011_nr_n_7;Literature & Fiction;Literary Criticism;Women Authors;;;
944;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588843011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_0;Literature & Fiction;Literary Fiction;Action & Adventure;;;
945;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588845011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_1;Literature & Fiction;Literary Fiction;Biographical;;;
946;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588844011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_2;Literature & Fiction;Literary Fiction;Black & African American;;;
947;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588846011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_3;Literature & Fiction;Literary Fiction;British & Irish;;;
948;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588847011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_4;Literature & Fiction;Literary Fiction;Classics;;;
949;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588747011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_5;Literature & Fiction;Literary Fiction;Contemporary;;;
950;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588849011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_6;Literature & Fiction;Literary Fiction;Historical;;;
951;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588850011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_7;Literature & Fiction;Literary Fiction;Humor;;;
952;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588848011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_8;Literature & Fiction;Literary Fiction;LGBTQ+ Literary Fiction;;;
953;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588851011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_9;Literature & Fiction;Literary Fiction;Mystery, Thriller & Suspense;;;
954;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588852011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_10;Literature & Fiction;Literary Fiction;Psychological;;;
955;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588853011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_11;Literature & Fiction;Literary Fiction;Romance;;;
956;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588854011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_12;Literature & Fiction;Literary Fiction;Sagas;;;
957;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588855011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_13;Literature & Fiction;Literary Fiction;Satire;;;
958;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588856011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_14;Literature & Fiction;Literary Fiction;Short Stories;;;
959;https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588891011&dc&qid=1690009665&rnid=157053011&ref=lp_157053011_nr_n_15;Literature & Fiction;Literary Fiction;Women's Fiction;;;
960;https://www.amazon.com/s?bbn=157097011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157097011%2Cn%3A7588857011&dc&qid=1690009700&rnid=157097011&ref=lp_157097011_nr_n_0;Literature & Fiction;Mythology & Folk Tales;Fairy Tales;;;
961;https://www.amazon.com/s?bbn=157097011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157097011%2Cn%3A7588858011&dc&qid=1690009700&rnid=157097011&ref=lp_157097011_nr_n_1;Literature & Fiction;Mythology & Folk Tales;Folklore;;;
962;https://www.amazon.com/s?bbn=157097011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157097011%2Cn%3A7588859011&dc&qid=1690009700&rnid=157097011&ref=lp_157097011_nr_n_2;Literature & Fiction;Mythology & Folk Tales;Mythology;;;
963;https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A24046916011&dc&qid=1690009150&rnid=157028011&ref=lp_157028011_nr_n_20;Literature & Fiction;People with Disabilities;;;;
964;https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361439011&dc&qid=1690009709&rnid=157078011&ref=lp_157078011_nr_n_0;Literature & Fiction;Poetry;African;;;
965;https://www.amazon.com/s?bbn=6361440011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361440011%2Cn%3A6361441011&dc&qid=1690009713&rnid=6361440011&ref=lp_6361440011_nr_n_0;Literature & Fiction;Poetry;American;Black & African American;;
966;https://www.amazon.com/s?bbn=6361440011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361440011%2Cn%3A6361442011&dc&qid=1690009713&rnid=6361440011&ref=lp_6361440011_nr_n_1;Literature & Fiction;Poetry;American;Asian American;;
967;https://www.amazon.com/s?bbn=6361440011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361440011%2Cn%3A6361444011&dc&qid=1690009713&rnid=6361440011&ref=lp_6361440011_nr_n_2;Literature & Fiction;Poetry;American;Hispanic American;;
968;https://www.amazon.com/s?bbn=6361440011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361440011%2Cn%3A6361451011&dc&qid=1690009713&rnid=6361440011&ref=lp_6361440011_nr_n_3;Literature & Fiction;Poetry;American;Native American;;
969;https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361445011&dc&qid=1690009709&rnid=157078011&ref=lp_157078011_nr_n_2;Literature & Fiction;Poetry;Ancient, Classical & Medieval;;;
970;https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A157079011&dc&qid=1690009709&rnid=157078011&ref=lp_157078011_nr_n_3;Literature & Fiction;Poetry;Anthologies;;;
971;https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361446011&dc&qid=1690009709&rnid=157078011&ref=lp_157078011_nr_n_4;Literature & Fiction;Poetry;Asian;;;
972;https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361447011&dc&qid=1690009709&rnid=157078011&ref=lp_157078011_nr_n_5;Literature & Fiction;Poetry;Australian & Oceanian;;;
973;https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588861011&dc&qid=1690009709&rnid=157078011&ref=lp_157078011_nr_n_6;Literature & Fiction;Poetry;British;;;
974;https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588862011&dc&qid=1690009709&rnid=157078011&ref=lp_157078011_nr_n_7;Literature & Fiction;Poetry;Caribbean & Latin American;;;
975;https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588863011&dc&qid=1690009709&rnid=157078011&ref=lp_157078011_nr_n_8;Literature & Fiction;Poetry;Chinese;;;
976;https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588860011&dc&qid=1690009709&rnid=157078011&ref=lp_157078011_nr_n_9;Literature & Fiction;Poetry;Contemporary;;;
977;https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361448011&dc&qid=1690009709&rnid=157078011&ref=lp_157078011_nr_n_10;Literature & Fiction;Poetry;Epic;;;
978;https://www.amazon.com/s?bbn=6361449011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361449011%2Cn%3A7588864011&dc&qid=1690009739&rnid=6361449011&ref=lp_6361449011_nr_n_0;Literature & Fiction;Poetry;European;French;;
979;https://www.amazon.com/s?bbn=6361449011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361449011%2Cn%3A7588865011&dc&qid=1690009739&rnid=6361449011&ref=lp_6361449011_nr_n_1;Literature & Fiction;Poetry;European;German;;
