,cat 1,cat 2,cat 3,cat 4,cat 5,cat final,url
219,Literature & Fiction,Foreign Language Fiction,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A7588760011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_12
220,Literature & Fiction,Genre Fiction,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157054011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_13
221,Literature & Fiction,Historical Fiction,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_14
222,Literature & Fiction,Horror,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_15
223,Literature & Fiction,Humor & Satire,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_16
224,Literature & Fiction,Literary Criticism,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_17
225,Literature & Fiction,Literary Fiction,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_18
226,Literature & Fiction,Mythology & Folk Tales,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157097011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_19
227,Literature & Fiction,People with Disabilities,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A24046916011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_20
228,Literature & Fiction,Poetry,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_21
229,Literature & Fiction,Religious & Inspirational Fiction,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_22
230,Literature & Fiction,Short Stories,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157087011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_23
231,Literature & Fiction,Small Town & Rural,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A14530449011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_24
232,Literature & Fiction,United States,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157107011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_25
233,Literature & Fiction,Women's Fiction,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A6190492011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_26
234,Literature & Fiction,World Literature,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157088011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_27
235,Medical eBooks,Administration & Policy,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157120011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_0
236,Medical eBooks,Allied Health Professions,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157130011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_1
237,Medical eBooks,Alternative & Holistic,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157142011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_2
238,Medical eBooks,Basic Science,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157152011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_3
239,Medical eBooks,Dentistry,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157162011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_4
240,Medical eBooks,Diseases,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157169011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_5
241,Medical eBooks,Education & Training,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157178011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_6
242,Medical eBooks,Environmental Health,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A18623139011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_7
243,Medical eBooks,Informatics,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A18623140011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_8
244,Medical eBooks,Internal Medicine,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157182011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_9
245,Medical eBooks,Military Medicine,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A18623147011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_10
246,Medical eBooks,Nursing,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_11
247,Medical eBooks,Pharmacology,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157233011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_12
248,Medical eBooks,Physician & Patient,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157238011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_13
249,Medical eBooks,Reference,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157248011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_14
250,Medical eBooks,Reproductive Medicine & Technology,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157254011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_15
251,Medical eBooks,Research,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157255011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_16
252,Medical eBooks,Specialties,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157265011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_17
253,Medical eBooks,Special Topics,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157258011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_18
254,Medical eBooks,Veterinary Medicine,0,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157300011&dc&qid=1660771938&rnid=157119011&ref=lp_157119011_nr_n_19
255,"Mystery, Thriller & Suspense",Crime Fiction,0,0,0,0,https://www.amazon.com/s?bbn=157305011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A6361460011&dc&qid=1660771941&rnid=157305011&ref=lp_157305011_nr_n_0
256,"Mystery, Thriller & Suspense",Mystery,0,0,0,0,https://www.amazon.com/s?bbn=157305011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A157307011&dc&qid=1660771941&rnid=157305011&ref=lp_157305011_nr_n_1
257,"Mystery, Thriller & Suspense",Science Fiction,0,0,0,0,https://www.amazon.com/s?bbn=157305011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A18623156011&dc&qid=1660771941&rnid=157305011&ref=lp_157305011_nr_n_2
258,"Mystery, Thriller & Suspense",Suspense,0,0,0,0,https://www.amazon.com/s?bbn=157305011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A157323011&dc&qid=1660771941&rnid=157305011&ref=lp_157305011_nr_n_3
259,"Mystery, Thriller & Suspense",Thrillers,0,0,0,0,https://www.amazon.com/s?bbn=157305011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A157319011&dc&qid=1660771941&rnid=157305011&ref=lp_157305011_nr_n_4
260,Nonfiction,Arts & Photography,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A154607011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_0
261,Nonfiction,Biographies & Memoirs,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A154754011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_1
262,Nonfiction,Business & Investing,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A154821011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_2
263,Nonfiction,Children's Nonfiction,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_3
264,Nonfiction,Computers & Technology,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A156116011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_4
265,Nonfiction,"Cooking, Food & Wine",0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A156154011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_5
266,Nonfiction,"Crafts, Hobbies & Home",0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A156699011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_6
267,Nonfiction,Education & Reference,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A158125011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_7
268,Nonfiction,Engineering & Transportation,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A157626011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_8
269,Nonfiction,"Health, Fitness & Dieting",0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A156430011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_9
270,Nonfiction,History,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A156576011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_10
271,Nonfiction,Law,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A156915011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_11
272,Nonfiction,Literary Criticism & Theory,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A157037011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_12
273,Nonfiction,Medical eBooks,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A157119011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_13
274,Nonfiction,Parenting & Relationships,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A157584011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_14
275,Nonfiction,Politics & Social Sciences,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A305951011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_15
276,Nonfiction,Science,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A158597011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_16
277,Nonfiction,Self-Help,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A156563011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_17
278,Nonfiction,Sports,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A159818011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_18
279,Nonfiction,Travel,0,0,0,0,https://www.amazon.com/s?bbn=157325011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A159936011&dc&qid=1660771945&rnid=157325011&ref=lp_157325011_nr_n_19
280,Parenting & Relationships,Adoption,0,0,0,0,https://www.amazon.com/s?bbn=157584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157584011%2Cn%3A157585011&dc&qid=1660771948&rnid=157584011&ref=lp_157584011_nr_n_0
281,Parenting & Relationships,Aging Parents & Eldercare,0,0,0,0,https://www.amazon.com/s?bbn=157584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157584011%2Cn%3A157586011&dc&qid=1660771948&rnid=157584011&ref=lp_157584011_nr_n_1
282,Parenting & Relationships,Family Activities,0,0,0,0,https://www.amazon.com/s?bbn=157584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157584011%2Cn%3A157590011&dc&qid=1660771948&rnid=157584011&ref=lp_157584011_nr_n_2
283,Parenting & Relationships,Family Health,0,0,0,0,https://www.amazon.com/s?bbn=157584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157584011%2Cn%3A157591011&dc&qid=1660771948&rnid=157584011&ref=lp_157584011_nr_n_3
284,Parenting & Relationships,Family Relationships,0,0,0,0,https://www.amazon.com/s?bbn=157584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157584011%2Cn%3A157592011&dc&qid=1660771948&rnid=157584011&ref=lp_157584011_nr_n_4
285,Parenting & Relationships,Fertility & Infertility,0,0,0,0,https://www.amazon.com/s?bbn=157584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157584011%2Cn%3A157602011&dc&qid=1660771948&rnid=157584011&ref=lp_157584011_nr_n_5
286,Parenting & Relationships,Literature Guides,0,0,0,0,https://www.amazon.com/s?bbn=157584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157584011%2Cn%3A157604011&dc&qid=1660771948&rnid=157584011&ref=lp_157584011_nr_n_6
287,Parenting & Relationships,LGBTQ+ Parenting & Families,0,0,0,0,https://www.amazon.com/s?bbn=157584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157584011%2Cn%3A18623137011&dc&qid=1660771948&rnid=157584011&ref=lp_157584011_nr_n_7
288,Parenting & Relationships,Parenting,0,0,0,0,https://www.amazon.com/s?bbn=157584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157584011%2Cn%3A157605011&dc&qid=1660771948&rnid=157584011&ref=lp_157584011_nr_n_8
289,Parenting & Relationships,Reference,0,0,0,0,https://www.amazon.com/s?bbn=157584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157584011%2Cn%3A157621011&dc&qid=1660771948&rnid=157584011&ref=lp_157584011_nr_n_9
290,Parenting & Relationships,Disabilities & Hyperactivity,0,0,0,0,https://www.amazon.com/s?bbn=157584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157584011%2Cn%3A157622011&dc&qid=1660771948&rnid=157584011&ref=lp_157584011_nr_n_10
291,Politics & Social Sciences,Crime & Criminals,0,0,0,0,https://www.amazon.com/s?bbn=305951011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A305951011%2Cn%3A157343011&dc&qid=1660771951&rnid=305951011&ref=lp_305951011_nr_n_0
292,Politics & Social Sciences,Philosophy,0,0,0,0,https://www.amazon.com/s?bbn=305951011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A305951011%2Cn%3A157430011&dc&qid=1660771951&rnid=305951011&ref=lp_305951011_nr_n_1
293,Politics & Social Sciences,Politics & Government,0,0,0,0,https://www.amazon.com/s?bbn=305951011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A305951011%2Cn%3A157417011&dc&qid=1660771951&rnid=305951011&ref=lp_305951011_nr_n_2
294,Politics & Social Sciences,Social Sciences,0,0,0,0,https://www.amazon.com/s?bbn=305951011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A305951011%2Cn%3A157488011&dc&qid=1660771951&rnid=305951011&ref=lp_305951011_nr_n_3
295,Politics & Social Sciences,Women's Studies,0,0,0,0,https://www.amazon.com/s?bbn=305951011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A305951011%2Cn%3A157559011&dc&qid=1660771951&rnid=305951011&ref=lp_305951011_nr_n_4
296,Reference,Almanacs & Yearbooks,0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158126011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_0
297,Reference,Atlases & Maps,0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158129011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_1
298,Reference,Catalogs & Directories,0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158139011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_2
299,Reference,Consumer Guides,0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158142011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_3
300,Reference,Dictionaries & Thesauruses,0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158143011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_4
301,Reference,Encyclopedias,0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158188011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_5
302,Reference,Etiquette,0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158189011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_6
303,Reference,Foreign Language Study & Reference,0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158192011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_7
304,Reference,Genealogy,0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158230011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_8
305,Reference,Medical Reference,0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A157248011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_9
306,Reference,Personal & Private Investigations,0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A17744516011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_10
307,Reference,Quotations,0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158238011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_11
308,Reference,Signs & Symbols,0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A17744517011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_12
309,Reference,Trivia & Fun Facts,0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158227011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_13
310,Reference,"Words, Language & Grammar",0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158243011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_14
311,Reference,"Writing, Research & Publishing Guides",0,0,0,0,https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158266011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_15
312,Religion & Spirituality,Agnosticism,0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158552011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_0
313,Religion & Spirituality,Atheism,0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158554011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_1
314,Religion & Spirituality,Buddhism,0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158287011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_2
315,Religion & Spirituality,Christian Books & Bibles,0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158296011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_3
316,Religion & Spirituality,Earth-Based Religions,0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A8917454011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_4
317,Religion & Spirituality,Hinduism,0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158442011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_5
318,Religion & Spirituality,Islam,0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158443011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_6
319,Religion & Spirituality,Judaism,0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158454011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_7
320,Religion & Spirituality,New Age,0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158479011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_8
321,Religion & Spirituality,Occult,0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158503011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_9
322,Religion & Spirituality,Other Eastern Religions & Sacred Texts,0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158520011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_10
323,Religion & Spirituality,"Other Religions, Practices & Sacred Texts",0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158532011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_11
324,Religion & Spirituality,Religious Fiction,0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158434011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_12
325,Religion & Spirituality,Religious Studies & Reference,0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_13
326,Religion & Spirituality,Spirituality,0,0,0,0,https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158551011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_14
327,Romance,Action & Adventure,0,0,0,0,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A11650866011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_0
