,url,cat1,cat2,cat3,cat4,cat5,cat6,cat7
4245,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A11717392011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_7,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Contagious Diseases,,,
4246,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A156467011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_8,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Diabetes,,,
4247,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A11717394011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_9,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Endocrine System,,,
4248,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A156468011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_10,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Eye Problems,,,
4249,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A156470011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_11,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Genetic,,,
4250,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A156471011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_12,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Genitourinary & STDs,,,
4251,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A156472011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_13,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Hearing Problems,,,
4252,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A156473011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_14,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Heart Disease,,,
4253,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A11717398011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_15,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Hepatitis,,,
4254,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A156474011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_16,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Immune Systems,,,
4255,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A11717400011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_17,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Irritable Bowel Syndrome,,,
4256,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A11717402011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_18,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Multiple Sclerosis,,,
4257,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A156475011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_19,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Musculoskeletal Diseases,,,
4258,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A156476011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_20,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Nervous System,,,
4259,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A11717403011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_21,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Organ Transplants,,,
4260,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A11717404011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_22,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Osteoporosis,,,
4261,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A156477011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_23,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Pain Management,,,
4262,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A156478011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_24,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Physical Impairments,,,
4263,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A11717406011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_25,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Reference,,,
4264,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A156479011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_26,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Respiratory,,,
4265,https://www.amazon.com/s?bbn=156462011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011%2Cn%3A156480011&dc&qid=1709833337&rnid=156462011&ref=lp_156462011_nr_n_27,Nonfiction,"Health, Fitness & Dieting",Diseases & Physical Ailments,Skin Ailments,,,
4266,https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A11717417011&dc&qid=1709833825&rnid=156481011&ref=lp_156481011_nr_n_0,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Ab Workouts,,,
4267,https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A156482011&dc&qid=1709833825&rnid=156481011&ref=lp_156481011_nr_n_1,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Aerobics,,,
4268,https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A11717418011&dc&qid=1709833825&rnid=156481011&ref=lp_156481011_nr_n_2,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,For Children,,,
4269,https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A11717421011&dc&qid=1709833825&rnid=156481011&ref=lp_156481011_nr_n_3,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Injuries & Rehabilitation,,,
4270,https://www.amazon.com/s?bbn=159860011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A159848011%2Cn%3A159860011%2Cn%3A159861011&dc&qid=1709833897&rnid=159860011&ref=lp_159860011_nr_n_0,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Martial Arts,Aikido,,
4271,https://www.amazon.com/s?bbn=159860011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A159848011%2Cn%3A159860011%2Cn%3A159863011&dc&qid=1709833897&rnid=159860011&ref=lp_159860011_nr_n_1,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Martial Arts,Judo,,
4272,https://www.amazon.com/s?bbn=159860011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A159848011%2Cn%3A159860011%2Cn%3A159864011&dc&qid=1709833897&rnid=159860011&ref=lp_159860011_nr_n_2,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Martial Arts,Karate,,
4273,https://www.amazon.com/s?bbn=159860011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A159848011%2Cn%3A159860011%2Cn%3A159865011&dc&qid=1709833897&rnid=159860011&ref=lp_159860011_nr_n_3,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Martial Arts,Tai Kwon Do,,
4274,https://www.amazon.com/s?bbn=159860011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A159848011%2Cn%3A159860011%2Cn%3A159866011&dc&qid=1709833897&rnid=159860011&ref=lp_159860011_nr_n_4,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Martial Arts,Taichi,,
4275,https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A11717422011&dc&qid=1709833825&rnid=156481011&ref=lp_156481011_nr_n_5,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Pilates,,,
4276,https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A11717423011&dc&qid=1709833825&rnid=156481011&ref=lp_156481011_nr_n_6,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Pregnancy,,,
4277,https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A11717424011&dc&qid=1709833825&rnid=156481011&ref=lp_156481011_nr_n_7,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Quick Workouts,,,
4278,https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A159868011&dc&qid=1709833825&rnid=156481011&ref=lp_156481011_nr_n_8,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Running & Jogging,,,
4279,https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A11717428011&dc&qid=1709833825&rnid=156481011&ref=lp_156481011_nr_n_9,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Walking,,,
4280,https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A11717429011&dc&qid=1709833825&rnid=156481011&ref=lp_156481011_nr_n_10,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Weight Training,,,
4281,https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A156485011&dc&qid=1709833825&rnid=156481011&ref=lp_156481011_nr_n_11,Nonfiction,"Health, Fitness & Dieting",Exercise & Fitness,Yoga,,,
4282,https://www.amazon.com/s?bbn=156497011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156497011%2Cn%3A11717434011&dc&qid=1709834084&rnid=156497011&ref=lp_156497011_nr_n_0,Nonfiction,"Health, Fitness & Dieting",Nutrition,Antioxidants & Phytochemicals,,,
4283,https://www.amazon.com/s?bbn=156497011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156497011%2Cn%3A11717441011&dc&qid=1709834084&rnid=156497011&ref=lp_156497011_nr_n_1,Nonfiction,"Health, Fitness & Dieting",Nutrition,Food Allergies,,,
4284,https://www.amazon.com/s?bbn=156497011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156497011%2Cn%3A156499011&dc&qid=1709834084&rnid=156497011&ref=lp_156497011_nr_n_2,Nonfiction,"Health, Fitness & Dieting",Nutrition,Macrobiotics,,,
4285,https://www.amazon.com/s?bbn=156497011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156497011%2Cn%3A156500011&dc&qid=1709834084&rnid=156497011&ref=lp_156497011_nr_n_3,Nonfiction,"Health, Fitness & Dieting",Nutrition,Vitamins & Supplements,,,
4286,https://www.amazon.com/s?bbn=156501011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A156502011&dc&qid=1709834155&rnid=156501011&ref=lp_156501011_nr_n_0,Nonfiction,"Health, Fitness & Dieting",Personal Health,Aging,,,
4287,https://www.amazon.com/s?bbn=156501011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A11717443011&dc&qid=1709834155&rnid=156501011&ref=lp_156501011_nr_n_1,Nonfiction,"Health, Fitness & Dieting",Personal Health,Children's Health,,,
4288,https://www.amazon.com/s?bbn=156501011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A156504011&dc&qid=1709834155&rnid=156501011&ref=lp_156501011_nr_n_2,Nonfiction,"Health, Fitness & Dieting",Personal Health,Healthy Living,,,
4289,https://www.amazon.com/s?bbn=156505011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A156505011%2Cn%3A11717453011&dc&qid=1709834211&rnid=156505011&ref=lp_156505011_nr_n_0,Nonfiction,"Health, Fitness & Dieting",Personal Health,Men's Health,Hair Loss,,
4290,https://www.amazon.com/s?bbn=156505011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A156505011%2Cn%3A11717454011&dc&qid=1709834211&rnid=156505011&ref=lp_156505011_nr_n_1,Nonfiction,"Health, Fitness & Dieting",Personal Health,Men's Health,Prostate Health,,
4291,https://www.amazon.com/s?bbn=156505011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A156505011%2Cn%3A11717455011&dc&qid=1709834211&rnid=156505011&ref=lp_156505011_nr_n_2,Nonfiction,"Health, Fitness & Dieting",Personal Health,Men's Health,Sexual Health & Impotence,,
4292,https://www.amazon.com/s?bbn=156501011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A11717458011&dc&qid=1709834155&rnid=156501011&ref=lp_156501011_nr_n_4,Nonfiction,"Health, Fitness & Dieting",Personal Health,Oral Health,,,
4293,https://www.amazon.com/s?bbn=156506011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A156506011%2Cn%3A156508011&dc&qid=1709834280&rnid=156506011&ref=lp_156506011_nr_n_0,Nonfiction,"Health, Fitness & Dieting",Personal Health,Women's Health,Menopause,,
4294,https://www.amazon.com/s?bbn=156506011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A156506011%2Cn%3A156509011&dc&qid=1709834280&rnid=156506011&ref=lp_156506011_nr_n_1,Nonfiction,"Health, Fitness & Dieting",Personal Health,Women's Health,Pregnancy & Childbirth,,
4295,https://www.amazon.com/s?bbn=156501011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A11717460011&dc&qid=1709834155&rnid=156501011&ref=lp_156501011_nr_n_6,Nonfiction,"Health, Fitness & Dieting",Personal Health,Work-Related Health,,,
4296,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156555011&dc&qid=1709831644&rnid=156430011&ref=lp_156430011_nr_n_10,Nonfiction,"Health, Fitness & Dieting",Reference,,,,
4297,https://www.amazon.com/s?bbn=156556011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156556011%2Cn%3A156558011&dc&qid=1709834352&rnid=156556011&ref=lp_156556011_nr_n_0,Nonfiction,"Health, Fitness & Dieting",Relationships,Interpersonal Relations,,,
4298,https://www.amazon.com/s?bbn=156556011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156556011%2Cn%3A156559011&dc&qid=1709834352&rnid=156556011&ref=lp_156556011_nr_n_1,Nonfiction,"Health, Fitness & Dieting",Relationships,Love & Romance,,,
4299,https://www.amazon.com/s?bbn=156556011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156556011%2Cn%3A156560011&dc&qid=1709834352&rnid=156556011&ref=lp_156556011_nr_n_2,Nonfiction,"Health, Fitness & Dieting",Relationships,Marriage & Long-Term Relationships,,,
4300,https://www.amazon.com/s?bbn=156556011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156556011%2Cn%3A156561011&dc&qid=1709834352&rnid=156556011&ref=lp_156556011_nr_n_3,Nonfiction,"Health, Fitness & Dieting",Relationships,Mate Seeking,,,
4301,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156562011&dc&qid=1709831644&rnid=156430011&ref=lp_156430011_nr_n_12,Nonfiction,"Health, Fitness & Dieting",Safety & First Aid,,,,
4302,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156575011&dc&qid=1709831644&rnid=156430011&ref=lp_156430011_nr_n_13,Nonfiction,"Health, Fitness & Dieting",Sex,,,,
4303,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A11717492011&dc&qid=1709831644&rnid=156430011&ref=lp_156430011_nr_n_14,Nonfiction,"Health, Fitness & Dieting",Sports Health & Safety,,,,
4304,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A11717493011&dc&qid=1709831644&rnid=156430011&ref=lp_156430011_nr_n_15,Nonfiction,"Health, Fitness & Dieting",Teen Health,,,,
4305,https://www.amazon.com/s?bbn=156577011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156577011%2Cn%3A156578011&dc&qid=1709834497&rnid=156577011&ref=lp_156577011_nr_n_0,Nonfiction,History,Africa,Central Africa,,,
4306,https://www.amazon.com/s?bbn=156579011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156577011%2Cn%3A156579011%2Cn%3A18139691011&dc&qid=1709834524&rnid=156579011&ref=lp_156579011_nr_n_0,Nonfiction,History,Africa,East Africa,Ethiopia,,
4307,https://www.amazon.com/s?bbn=156579011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156577011%2Cn%3A156579011%2Cn%3A18139693011&dc&qid=1709834524&rnid=156579011&ref=lp_156579011_nr_n_1,Nonfiction,History,Africa,East Africa,Kenya,,
4308,https://www.amazon.com/s?bbn=156579011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156577011%2Cn%3A156579011%2Cn%3A18139694011&dc&qid=1709834524&rnid=156579011&ref=lp_156579011_nr_n_2,Nonfiction,History,Africa,East Africa,Rwanda,,
4309,https://www.amazon.com/s?bbn=156579011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156577011%2Cn%3A156579011%2Cn%3A18139695011&dc&qid=1709834524&rnid=156579011&ref=lp_156579011_nr_n_3,Nonfiction,History,Africa,East Africa,Sudan,,
4310,https://www.amazon.com/s?bbn=156581011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156577011%2Cn%3A156581011%2Cn%3A18139697011&dc&qid=1709834596&rnid=156581011&ref=lp_156581011_nr_n_0,Nonfiction,History,Africa,North Africa,Algeria,,
4311,https://www.amazon.com/s?bbn=156581011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156577011%2Cn%3A156581011%2Cn%3A156654011&dc&qid=1709834596&rnid=156581011&ref=lp_156581011_nr_n_1,Nonfiction,History,Africa,North Africa,Egypt,,
4312,https://www.amazon.com/s?bbn=156581011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156577011%2Cn%3A156581011%2Cn%3A18139700011&dc&qid=1709834596&rnid=156581011&ref=lp_156581011_nr_n_2,Nonfiction,History,Africa,North Africa,Morocco,,
4313,https://www.amazon.com/s?bbn=156577011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156577011%2Cn%3A156582011&dc&qid=1709834497&rnid=156577011&ref=lp_156577011_nr_n_3,Nonfiction,History,Africa,Southern Africa,,,
4314,https://www.amazon.com/s?bbn=156577011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156577011%2Cn%3A156583011&dc&qid=1709834497&rnid=156577011&ref=lp_156577011_nr_n_4,Nonfiction,History,Africa,West Africa,,,
4315,https://www.amazon.com/s?bbn=6361589011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A6361589011%2Cn%3A10704200011&dc&qid=1709834699&rnid=6361589011&ref=lp_6361589011_nr_n_0,Nonfiction,History,Americas,Canada,First Nations,,
4316,https://www.amazon.com/s?bbn=6361589011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A6361589011%2Cn%3A10704225011&dc&qid=1709834699&rnid=6361589011&ref=lp_6361589011_nr_n_1,Nonfiction,History,Americas,Canada,Military History,,
4317,https://www.amazon.com/s?bbn=6361589011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A6361589011%2Cn%3A6361590011&dc&qid=1709834699&rnid=6361589011&ref=lp_6361589011_nr_n_2,Nonfiction,History,Americas,Canada,Post-Confederation,,
4318,https://www.amazon.com/s?bbn=6361589011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A6361589011%2Cn%3A6361591011&dc&qid=1709834699&rnid=6361589011&ref=lp_6361589011_nr_n_3,Nonfiction,History,Americas,Canada,Pre-Confederation,,
4319,https://www.amazon.com/s?bbn=6361589011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A6361589011%2Cn%3A10704201011&dc&qid=1709834699&rnid=6361589011&ref=lp_6361589011_nr_n_4,Nonfiction,History,Americas,Canada,Province & Local,,
4320,https://www.amazon.com/s?bbn=156585011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A156585011%2Cn%3A156586011&dc&qid=1709834789&rnid=156585011&ref=lp_156585011_nr_n_0,Nonfiction,History,Americas,Caribbean & West Indies,Cuba,,
4321,https://www.amazon.com/s?bbn=156585011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A156585011%2Cn%3A18139715011&dc&qid=1709834789&rnid=156585011&ref=lp_156585011_nr_n_1,Nonfiction,History,Americas,Caribbean & West Indies,Haiti,,
4322,https://www.amazon.com/s?bbn=156585011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A156585011%2Cn%3A18139716011&dc&qid=1709834789&rnid=156585011&ref=lp_156585011_nr_n_2,Nonfiction,History,Americas,Caribbean & West Indies,Jamaica,,
4323,https://www.amazon.com/s?bbn=10704202011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A10704202011%2Cn%3A156588011&dc&qid=1709834844&rnid=10704202011&ref=lp_10704202011_nr_n_0,Nonfiction,History,Americas,Latin America,Central America,,
4324,https://www.amazon.com/s?bbn=10704202011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A10704202011%2Cn%3A18139743011&dc&qid=1709834844&rnid=10704202011&ref=lp_10704202011_nr_n_1,Nonfiction,History,Americas,Latin America,Mayan,,
4325,https://www.amazon.com/s?bbn=10704202011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A10704202011%2Cn%3A156590011&dc&qid=1709834844&rnid=10704202011&ref=lp_10704202011_nr_n_2,Nonfiction,History,Americas,Latin America,Mexico,,
4326,https://www.amazon.com/s?bbn=10704202011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A10704202011%2Cn%3A16232470011&dc&qid=1709834844&rnid=10704202011&ref=lp_10704202011_nr_n_3,Nonfiction,History,Americas,Latin America,Pre-Columbian Era,,
4327,https://www.amazon.com/s?bbn=156592011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A10704202011%2Cn%3A156592011%2Cn%3A18139725011&dc&qid=1709834917&rnid=156592011&ref=lp_156592011_nr_n_0,Nonfiction,History,Americas,Latin America,South America,Argentina,
4328,https://www.amazon.com/s?bbn=156592011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A10704202011%2Cn%3A156592011%2Cn%3A18139726011&dc&qid=1709834917&rnid=156592011&ref=lp_156592011_nr_n_1,Nonfiction,History,Americas,Latin America,South America,Bolivia,
4329,https://www.amazon.com/s?bbn=156592011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A10704202011%2Cn%3A156592011%2Cn%3A18139727011&dc&qid=1709834917&rnid=156592011&ref=lp_156592011_nr_n_2,Nonfiction,History,Americas,Latin America,South America,Brazil,
4330,https://www.amazon.com/s?bbn=156592011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A10704202011%2Cn%3A156592011%2Cn%3A18139728011&dc&qid=1709834917&rnid=156592011&ref=lp_156592011_nr_n_3,Nonfiction,History,Americas,Latin America,South America,Chile,
4331,https://www.amazon.com/s?bbn=156592011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A10704202011%2Cn%3A156592011%2Cn%3A18139729011&dc&qid=1709834917&rnid=156592011&ref=lp_156592011_nr_n_4,Nonfiction,History,Americas,Latin America,South America,Colombia,
4332,https://www.amazon.com/s?bbn=156592011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A10704202011%2Cn%3A156592011%2Cn%3A18139734011&dc&qid=1709834917&rnid=156592011&ref=lp_156592011_nr_n_5,Nonfiction,History,Americas,Latin America,South America,Peru,
4333,https://www.amazon.com/s?bbn=156592011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A10704202011%2Cn%3A156592011%2Cn%3A18139736011&dc&qid=1709834917&rnid=156592011&ref=lp_156592011_nr_n_6,Nonfiction,History,Americas,Latin America,South America,Venezuela,
