,cat 1,cat 2,cat 3,cat 4,cat 5,cat final,url
1762,Literature & Fiction,Genre Fiction,Metaphysical,0,0,0,https://www.amazon.com/s?bbn=157054011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157054011%2Cn%3A6520254011&dc&qid=1660772526&rnid=157054011&ref=lp_157054011_nr_n_12
1763,Literature & Fiction,Genre Fiction,Movie Tie-Ins,0,0,0,https://www.amazon.com/s?bbn=157054011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157054011%2Cn%3A157068011&dc&qid=1660772526&rnid=157054011&ref=lp_157054011_nr_n_13
1764,Literature & Fiction,Genre Fiction,Political,0,0,0,https://www.amazon.com/s?bbn=157054011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157054011%2Cn%3A157069011&dc&qid=1660772526&rnid=157054011&ref=lp_157054011_nr_n_14
1765,Literature & Fiction,Genre Fiction,Psychological,0,0,0,https://www.amazon.com/s?bbn=157054011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157054011%2Cn%3A18289231011&dc&qid=1660772526&rnid=157054011&ref=lp_157054011_nr_n_15
1766,Literature & Fiction,Genre Fiction,Sagas,0,0,0,https://www.amazon.com/s?bbn=157054011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157054011%2Cn%3A157058011&dc&qid=1660772526&rnid=157054011&ref=lp_157054011_nr_n_16
1767,Literature & Fiction,Genre Fiction,Satire,0,0,0,https://www.amazon.com/s?bbn=157054011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157054011%2Cn%3A7588842011&dc&qid=1660772526&rnid=157054011&ref=lp_157054011_nr_n_17
1768,Literature & Fiction,Genre Fiction,Sea Adventures,0,0,0,https://www.amazon.com/s?bbn=157054011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157054011%2Cn%3A7588737011&dc&qid=1660772526&rnid=157054011&ref=lp_157054011_nr_n_18
1769,Literature & Fiction,Genre Fiction,Sports,0,0,0,https://www.amazon.com/s?bbn=157054011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157054011%2Cn%3A157071011&dc&qid=1660772526&rnid=157054011&ref=lp_157054011_nr_n_19
1770,Literature & Fiction,Genre Fiction,Urban,0,0,0,https://www.amazon.com/s?bbn=157054011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157054011%2Cn%3A7588792011&dc&qid=1660772526&rnid=157054011&ref=lp_157054011_nr_n_20
1771,Literature & Fiction,Genre Fiction,War,0,0,0,https://www.amazon.com/s?bbn=157054011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157054011%2Cn%3A157072011&dc&qid=1660772526&rnid=157054011&ref=lp_157054011_nr_n_21
1772,Literature & Fiction,Genre Fiction,Westerns,0,0,0,https://www.amazon.com/s?bbn=157054011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157054011%2Cn%3A157073011&dc&qid=1660772526&rnid=157054011&ref=lp_157054011_nr_n_22
1773,Literature & Fiction,Historical Fiction,African,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588803011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_0
1774,Literature & Fiction,Historical Fiction,Ancient,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A17744530011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_1
1775,Literature & Fiction,Historical Fiction,Asian,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588804011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_2
1776,Literature & Fiction,Historical Fiction,Australian & Oceanian,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588805011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_3
1777,Literature & Fiction,Historical Fiction,Biographical,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588798011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_4
1778,Literature & Fiction,Historical Fiction,British,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588806011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_5
1779,Literature & Fiction,Historical Fiction,Caribbean & Latin American,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588807011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_6
1780,Literature & Fiction,Historical Fiction,Chinese,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588808011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_7
1781,Literature & Fiction,Historical Fiction,Classics,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588784011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_8
1782,Literature & Fiction,Historical Fiction,European,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588809011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_9
1783,Literature & Fiction,Historical Fiction,Fantasy,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588799011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_10
1784,Literature & Fiction,Historical Fiction,French,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588810011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_11
1785,Literature & Fiction,Historical Fiction,German,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588811011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_12
1786,Literature & Fiction,Historical Fiction,Irish,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588812011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_13
1787,Literature & Fiction,Historical Fiction,Italian,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588813011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_14
1788,Literature & Fiction,Historical Fiction,Japanese,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588814011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_15
1789,Literature & Fiction,Historical Fiction,Medieval,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A17744531011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_16
1790,Literature & Fiction,Historical Fiction,Middle Eastern,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588815011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_17
1791,Literature & Fiction,Historical Fiction,"Mystery, Thriller & Suspense",0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588800011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_18
1792,Literature & Fiction,Historical Fiction,Norse & Icelandic,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588816011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_19
1793,Literature & Fiction,Historical Fiction,Regency,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588801011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_20
1794,Literature & Fiction,Historical Fiction,Religious,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A158437011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_21
1795,Literature & Fiction,Historical Fiction,Renaissance,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A17744532011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_22
1796,Literature & Fiction,Historical Fiction,Russian,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588817011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_23
1797,Literature & Fiction,Historical Fiction,Scottish,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588818011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_24
1798,Literature & Fiction,Historical Fiction,Short Stories,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588802011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_25
1799,Literature & Fiction,Historical Fiction,United States,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588819011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_26
1800,Literature & Fiction,Historical Fiction,Women's Fiction,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A7588889011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_27
1801,Literature & Fiction,Historical Fiction,World War I,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A17744533011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_28
1802,Literature & Fiction,Historical Fiction,World War II,0,0,0,https://www.amazon.com/s?bbn=157059011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157059011%2Cn%3A17744534011&dc&qid=1660772528&rnid=157059011&ref=lp_157059011_nr_n_29
1803,Literature & Fiction,Horror,Anthologies,0,0,0,https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A157061011&dc&qid=1660772531&rnid=157060011&ref=lp_157060011_nr_n_0
1804,Literature & Fiction,Horror,British,0,0,0,https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A7588833011&dc&qid=1660772531&rnid=157060011&ref=lp_157060011_nr_n_1
1805,Literature & Fiction,Horror,Classics,0,0,0,https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A7588834011&dc&qid=1660772531&rnid=157060011&ref=lp_157060011_nr_n_2
1806,Literature & Fiction,Horror,Comedy,0,0,0,https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A7588835011&dc&qid=1660772531&rnid=157060011&ref=lp_157060011_nr_n_3
1807,Literature & Fiction,Horror,Dark Fantasy,0,0,0,https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A157062011&dc&qid=1660772531&rnid=157060011&ref=lp_157060011_nr_n_4
1808,Literature & Fiction,Horror,LGBTQ+ Horror,0,0,0,https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A7588836011&dc&qid=1660772531&rnid=157060011&ref=lp_157060011_nr_n_5
1809,Literature & Fiction,Horror,Occult,0,0,0,https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A157065011&dc&qid=1660772531&rnid=157060011&ref=lp_157060011_nr_n_6
1810,Literature & Fiction,Horror,Short Stories,0,0,0,https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A7588837011&dc&qid=1660772531&rnid=157060011&ref=lp_157060011_nr_n_7
1811,Literature & Fiction,Horror,United States,0,0,0,https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A7588838011&dc&qid=1660772531&rnid=157060011&ref=lp_157060011_nr_n_8
1812,Literature & Fiction,Horror,Westerns,0,0,0,https://www.amazon.com/s?bbn=157060011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157060011%2Cn%3A7588795011&dc&qid=1660772531&rnid=157060011&ref=lp_157060011_nr_n_9
1813,Literature & Fiction,Humor & Satire,American,0,0,0,https://www.amazon.com/s?bbn=157051011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011%2Cn%3A7588839011&dc&qid=1660772533&rnid=157051011&ref=lp_157051011_nr_n_0
1814,Literature & Fiction,Humor & Satire,British,0,0,0,https://www.amazon.com/s?bbn=157051011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011%2Cn%3A7588911011&dc&qid=1660772533&rnid=157051011&ref=lp_157051011_nr_n_1
1815,Literature & Fiction,Humor & Satire,Classics,0,0,0,https://www.amazon.com/s?bbn=157051011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011%2Cn%3A7588785011&dc&qid=1660772533&rnid=157051011&ref=lp_157051011_nr_n_2
1816,Literature & Fiction,Humor & Satire,Dark Comedy,0,0,0,https://www.amazon.com/s?bbn=157051011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011%2Cn%3A7588840011&dc&qid=1660772533&rnid=157051011&ref=lp_157051011_nr_n_3
1817,Literature & Fiction,Humor & Satire,General Humor,0,0,0,https://www.amazon.com/s?bbn=157051011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011%2Cn%3A7588841011&dc&qid=1660772533&rnid=157051011&ref=lp_157051011_nr_n_4
1818,Literature & Fiction,Humor & Satire,Literary Humor,0,0,0,https://www.amazon.com/s?bbn=157051011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011%2Cn%3A7588850011&dc&qid=1660772533&rnid=157051011&ref=lp_157051011_nr_n_5
1819,Literature & Fiction,Humor & Satire,Satire,0,0,0,https://www.amazon.com/s?bbn=157051011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157051011%2Cn%3A7588842011&dc&qid=1660772533&rnid=157051011&ref=lp_157051011_nr_n_6
1820,Literature & Fiction,Literary Criticism,Books & Reading,0,0,0,https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739673011&dc&qid=1660772536&rnid=157037011&ref=lp_157037011_nr_n_0
1821,Literature & Fiction,Literary Criticism,Comparative Literature,0,0,0,https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739676011&dc&qid=1660772536&rnid=157037011&ref=lp_157037011_nr_n_1
1822,Literature & Fiction,Literary Criticism,Movements & Periods,0,0,0,https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A7588823011&dc&qid=1660772536&rnid=157037011&ref=lp_157037011_nr_n_2
1823,Literature & Fiction,Literary Criticism,Reference,0,0,0,https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739684011&dc&qid=1660772536&rnid=157037011&ref=lp_157037011_nr_n_3
1824,Literature & Fiction,Literary Criticism,Regions,0,0,0,https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739685011&dc&qid=1660772536&rnid=157037011&ref=lp_157037011_nr_n_4
1825,Literature & Fiction,Literary Criticism,Semiotics & Theory,0,0,0,https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739712011&dc&qid=1660772536&rnid=157037011&ref=lp_157037011_nr_n_5
1826,Literature & Fiction,Literary Criticism,Subjects & Themes,0,0,0,https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739715011&dc&qid=1660772536&rnid=157037011&ref=lp_157037011_nr_n_6
1827,Literature & Fiction,Literary Criticism,Women Authors,0,0,0,https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739716011&dc&qid=1660772536&rnid=157037011&ref=lp_157037011_nr_n_7
1828,Literature & Fiction,Literary Fiction,Action & Adventure,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588843011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_0
1829,Literature & Fiction,Literary Fiction,Biographical,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588845011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_1
1830,Literature & Fiction,Literary Fiction,Black & African American,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588844011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_2
1831,Literature & Fiction,Literary Fiction,British & Irish,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588846011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_3
1832,Literature & Fiction,Literary Fiction,Classics,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588847011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_4
1833,Literature & Fiction,Literary Fiction,Contemporary,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588747011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_5
1834,Literature & Fiction,Literary Fiction,Historical,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588849011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_6
1835,Literature & Fiction,Literary Fiction,Humor,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588850011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_7
1836,Literature & Fiction,Literary Fiction,LGBTQ+ Literary Fiction,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588848011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_8
1837,Literature & Fiction,Literary Fiction,"Mystery, Thriller & Suspense",0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588851011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_9
1838,Literature & Fiction,Literary Fiction,Psychological,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588852011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_10
1839,Literature & Fiction,Literary Fiction,Romance,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588853011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_11
1840,Literature & Fiction,Literary Fiction,Sagas,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588854011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_12
1841,Literature & Fiction,Literary Fiction,Satire,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588855011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_13
1842,Literature & Fiction,Literary Fiction,Short Stories,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588856011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_14
1843,Literature & Fiction,Literary Fiction,Women's Fiction,0,0,0,https://www.amazon.com/s?bbn=157053011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157053011%2Cn%3A7588891011&dc&qid=1660772539&rnid=157053011&ref=lp_157053011_nr_n_15
1844,Literature & Fiction,Mythology & Folk Tales,Fairy Tales,0,0,0,https://www.amazon.com/s?bbn=157097011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157097011%2Cn%3A7588857011&dc&qid=1660772541&rnid=157097011&ref=lp_157097011_nr_n_0
1845,Literature & Fiction,Mythology & Folk Tales,Folklore,0,0,0,https://www.amazon.com/s?bbn=157097011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157097011%2Cn%3A7588858011&dc&qid=1660772541&rnid=157097011&ref=lp_157097011_nr_n_1
1846,Literature & Fiction,Mythology & Folk Tales,Mythology,0,0,0,https://www.amazon.com/s?bbn=157097011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157097011%2Cn%3A7588859011&dc&qid=1660772541&rnid=157097011&ref=lp_157097011_nr_n_2
1847,Literature & Fiction,People with Disabilities,0,0,0,finale,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A24046916011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_20
1848,Literature & Fiction,Poetry,African,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361439011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_0
1849,Literature & Fiction,Poetry,American,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361440011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_1
1850,Literature & Fiction,Poetry,"Ancient, Classical & Medieval",0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361445011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_2
1851,Literature & Fiction,Poetry,Anthologies,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A157079011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_3
1852,Literature & Fiction,Poetry,Asian,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361446011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_4
1853,Literature & Fiction,Poetry,Australian & Oceanian,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361447011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_5
1854,Literature & Fiction,Poetry,British,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588861011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_6
1855,Literature & Fiction,Poetry,Caribbean & Latin American,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588862011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_7
1856,Literature & Fiction,Poetry,Chinese,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588863011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_8
1857,Literature & Fiction,Poetry,Contemporary,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A7588860011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_9
1858,Literature & Fiction,Poetry,Epic,0,0,0,https://www.amazon.com/s?bbn=157078011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157078011%2Cn%3A6361448011&dc&qid=1660772546&rnid=157078011&ref=lp_157078011_nr_n_10
