;cat 1;cat 2;cat 3;cat 4;cat 5;cat final;url;url_node;node
2085;Mystery, Thriller & Suspense;Thrillers;Financial;0;0;finale;https://www.amazon.com/s?bbn=157319011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A157319011%2Cn%3A7130645011&dc&qid=1660772607&rnid=157319011&ref=lp_157319011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A7130645011&fs=true&page=1;3A7130645011
2086;Mystery, Thriller & Suspense;Thrillers;Historical;0;0;finale;https://www.amazon.com/s?bbn=157319011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A157319011%2Cn%3A6361463011&dc&qid=1660772607&rnid=157319011&ref=lp_157319011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A6361463011&fs=true&page=1;3A6361463011
2087;Mystery, Thriller & Suspense;Thrillers;Legal;0;0;finale;https://www.amazon.com/s?bbn=157319011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A157319011%2Cn%3A157321011&dc&qid=1660772607&rnid=157319011&ref=lp_157319011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A157321011&fs=true&page=1;3A157321011
2088;Mystery, Thriller & Suspense;Thrillers;Medical;0;0;finale;https://www.amazon.com/s?bbn=157319011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A157319011%2Cn%3A2225099011&dc&qid=1660772607&rnid=157319011&ref=lp_157319011_nr_n_8;https://www.amazon.com/s?i=digital-text&rh=n%3A2225099011&fs=true&page=1;3A2225099011
2089;Mystery, Thriller & Suspense;Thrillers;Military;0;0;finale;https://www.amazon.com/s?bbn=157319011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A157319011%2Cn%3A6361464011&dc&qid=1660772607&rnid=157319011&ref=lp_157319011_nr_n_9;https://www.amazon.com/s?i=digital-text&rh=n%3A6361464011&fs=true&page=1;3A6361464011
2090;Mystery, Thriller & Suspense;Thrillers;Political;0;0;finale;https://www.amazon.com/s?bbn=157319011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A157319011%2Cn%3A6190490011&dc&qid=1660772607&rnid=157319011&ref=lp_157319011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A6190490011&fs=true&page=1;3A6190490011
2091;Mystery, Thriller & Suspense;Thrillers;Psychological;0;0;finale;https://www.amazon.com/s?bbn=157319011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A157319011%2Cn%3A6190491011&dc&qid=1660772607&rnid=157319011&ref=lp_157319011_nr_n_11;https://www.amazon.com/s?i=digital-text&rh=n%3A6190491011&fs=true&page=1;3A6190491011
2092;Mystery, Thriller & Suspense;Thrillers;Pulp;0;0;finale;https://www.amazon.com/s?bbn=157319011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A157319011%2Cn%3A7130646011&dc&qid=1660772607&rnid=157319011&ref=lp_157319011_nr_n_12;https://www.amazon.com/s?i=digital-text&rh=n%3A7130646011&fs=true&page=1;3A7130646011
2093;Mystery, Thriller & Suspense;Thrillers;Technothrillers;0;0;finale;https://www.amazon.com/s?bbn=157319011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A157319011%2Cn%3A157324011&dc&qid=1660772607&rnid=157319011&ref=lp_157319011_nr_n_13;https://www.amazon.com/s?i=digital-text&rh=n%3A157324011&fs=true&page=1;3A157324011
2094;Mystery, Thriller & Suspense;Thrillers;Terrorism;0;0;finale;https://www.amazon.com/s?bbn=157319011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157305011%2Cn%3A157319011%2Cn%3A7130647011&dc&qid=1660772607&rnid=157319011&ref=lp_157319011_nr_n_14;https://www.amazon.com/s?i=digital-text&rh=n%3A7130647011&fs=true&page=1;3A7130647011
2095;Nonfiction;Arts & Photography;Fashion;0;0;finale;https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660772609&rnid=154607011&ref=lp_154607011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A154656011&fs=true&page=1;3A154656011
2096;Nonfiction;Arts & Photography;Individual Artists;0;0;finale;https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154655011&dc&qid=1660772609&rnid=154607011&ref=lp_154607011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A154655011&fs=true&page=1;3A154655011
2097;Nonfiction;Arts & Photography;Performing Arts;0;0;finale;https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154691011&dc&qid=1660772609&rnid=154607011&ref=lp_154607011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A154691011&fs=true&page=1;3A154691011
2098;Nonfiction;Biographies & Memoirs;LGBTQ+;0;0;finale;https://www.amazon.com/s?bbn=154754011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A156425011&dc&qid=1660772611&rnid=154754011&ref=lp_154754011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A156425011&fs=true&page=1;3A156425011
2099;Nonfiction;Biographies & Memoirs;Memoirs;0;0;finale;https://www.amazon.com/s?bbn=154754011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154793011&dc&qid=1660772611&rnid=154754011&ref=lp_154754011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A154793011&fs=true&page=1;3A154793011
2100;Nonfiction;Biographies & Memoirs;Reference & Collections;0;0;finale;https://www.amazon.com/s?bbn=154754011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154806011&dc&qid=1660772611&rnid=154754011&ref=lp_154754011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A154806011&fs=true&page=1;3A154806011
2101;Nonfiction;Biographies & Memoirs;Survival;0;0;finale;https://www.amazon.com/s?bbn=154754011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A17744489011&dc&qid=1660772611&rnid=154754011&ref=lp_154754011_nr_n_9;https://www.amazon.com/s?i=digital-text&rh=n%3A17744489011&fs=true&page=1;3A17744489011
2102;Nonfiction;Biographies & Memoirs;Travel;0;0;finale;https://www.amazon.com/s?bbn=154754011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154820011&dc&qid=1660772611&rnid=154754011&ref=lp_154754011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A154820011&fs=true&page=1;3A154820011
2103;Nonfiction;Biographies & Memoirs;Women;0;0;finale;https://www.amazon.com/s?bbn=154754011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154819011&dc&qid=1660772611&rnid=154754011&ref=lp_154754011_nr_n_12;https://www.amazon.com/s?i=digital-text&rh=n%3A154819011&fs=true&page=1;3A154819011
2104;Nonfiction;Business & Investing;Green Business;0;0;finale;https://www.amazon.com/s?bbn=154821011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A8493746011&dc&qid=1660772614&rnid=154821011&ref=lp_154821011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A8493746011&fs=true&page=1;3A8493746011
2105;Nonfiction;Business & Investing;Women & Business;0;0;finale;https://www.amazon.com/s?bbn=154821011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154829011&dc&qid=1660772614&rnid=154821011&ref=lp_154821011_nr_n_20;https://www.amazon.com/s?i=digital-text&rh=n%3A154829011&fs=true&page=1;3A154829011
2106;Nonfiction;Children's Nonfiction;Animals;0;0;finale;https://www.amazon.com/s?bbn=319883011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A319884011&dc&qid=1660772616&rnid=319883011&ref=lp_319883011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A319884011&fs=true&page=1;3A319884011
2107;Nonfiction;Children's Nonfiction;Philosophy;0;0;finale;https://www.amazon.com/s?bbn=319883011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A155922011&dc&qid=1660772616&rnid=319883011&ref=lp_319883011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A155922011&fs=true&page=1;3A155922011
2108;Nonfiction;Children's Nonfiction;Politics & Government;0;0;finale;https://www.amazon.com/s?bbn=319883011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157325011%2Cn%3A319883011%2Cn%3A155923011&dc&qid=1660772616&rnid=319883011&ref=lp_319883011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A155923011&fs=true&page=1;3A155923011
2109;Nonfiction;Computers & Technology;Business;0;0;finale;https://www.amazon.com/s?bbn=156116011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156116011%2Cn%3A16977145011&dc&qid=1660772618&rnid=156116011&ref=lp_156116011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A16977145011&fs=true&page=1;3A16977145011
2110;Nonfiction;Computers & Technology;Certification, Training & Reference;0;0;finale;https://www.amazon.com/s?bbn=156116011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156116011%2Cn%3A16977150011&dc&qid=1660772618&rnid=156116011&ref=lp_156116011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A16977150011&fs=true&page=1;3A16977150011
2111;Nonfiction;Computers & Technology;Computerized Home & Entertainment;0;0;finale;https://www.amazon.com/s?bbn=156116011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156116011%2Cn%3A16977190011&dc&qid=1660772618&rnid=156116011&ref=lp_156116011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A16977190011&fs=true&page=1;3A16977190011
2112;Nonfiction;Computers & Technology;Computer Science;0;0;finale;https://www.amazon.com/s?bbn=156116011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156116011%2Cn%3A16977169011&dc&qid=1660772618&rnid=156116011&ref=lp_156116011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A16977169011&fs=true&page=1;3A16977169011
2113;Nonfiction;Computers & Technology;Digital Media;0;0;finale;https://www.amazon.com/s?bbn=156116011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156116011%2Cn%3A16977195011&dc&qid=1660772618&rnid=156116011&ref=lp_156116011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A16977195011&fs=true&page=1;3A16977195011
2114;Nonfiction;Computers & Technology;Embedded Computer Systems;0;0;finale;https://www.amazon.com/s?bbn=156116011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156116011%2Cn%3A18623128011&dc&qid=1660772618&rnid=156116011&ref=lp_156116011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A18623128011&fs=true&page=1;3A18623128011
2115;Nonfiction;Computers & Technology;Graphic Design;0;0;finale;https://www.amazon.com/s?bbn=156116011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156116011%2Cn%3A156121011&dc&qid=1660772618&rnid=156116011&ref=lp_156116011_nr_n_8;https://www.amazon.com/s?i=digital-text&rh=n%3A156121011&fs=true&page=1;3A156121011
2116;Nonfiction;Computers & Technology;Interactive & Multimedia;0;0;finale;https://www.amazon.com/s?bbn=156116011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156116011%2Cn%3A16977221011&dc&qid=1660772618&rnid=156116011&ref=lp_156116011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A16977221011&fs=true&page=1;3A16977221011
2117;Nonfiction;Computers & Technology;Security & Encryption;0;0;finale;https://www.amazon.com/s?bbn=156116011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156116011%2Cn%3A16977290011&dc&qid=1660772618&rnid=156116011&ref=lp_156116011_nr_n_14;https://www.amazon.com/s?i=digital-text&rh=n%3A16977290011&fs=true&page=1;3A16977290011
2118;Nonfiction;Cooking, Food & Wine;Canning & Preserving;0;0;finale;https://www.amazon.com/s?bbn=156154011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156154011%2Cn%3A156166011&dc&qid=1660772620&rnid=156154011&ref=lp_156154011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A156166011&fs=true&page=1;3A156166011
2119;Nonfiction;Cooking, Food & Wine;Comfort Food;0;0;finale;https://www.amazon.com/s?bbn=156154011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156154011%2Cn%3A17744513011&dc&qid=1660772620&rnid=156154011&ref=lp_156154011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A17744513011&fs=true&page=1;3A17744513011
2120;Nonfiction;Cooking, Food & Wine;Culinary Arts & Techniques;0;0;finale;https://www.amazon.com/s?bbn=156154011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156154011%2Cn%3A156179011&dc&qid=1660772620&rnid=156154011&ref=lp_156154011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A156179011&fs=true&page=1;3A156179011
2121;Nonfiction;Cooking, Food & Wine;Low Budget;0;0;finale;https://www.amazon.com/s?bbn=156154011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156154011%2Cn%3A6361580011&dc&qid=1660772620&rnid=156154011&ref=lp_156154011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A6361580011&fs=true&page=1;3A6361580011
2122;Nonfiction;Cooking, Food & Wine;Media Tie-In;0;0;finale;https://www.amazon.com/s?bbn=156154011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156154011%2Cn%3A17744511011&dc&qid=1660772620&rnid=156154011&ref=lp_156154011_nr_n_9;https://www.amazon.com/s?i=digital-text&rh=n%3A17744511011&fs=true&page=1;3A17744511011
2123;Nonfiction;Cooking, Food & Wine;Natural Foods;0;0;finale;https://www.amazon.com/s?bbn=156154011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156154011%2Cn%3A156195011&dc&qid=1660772620&rnid=156154011&ref=lp_156154011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A156195011&fs=true&page=1;3A156195011
2124;Nonfiction;Cooking, Food & Wine;Outdoor Cooking;0;0;finale;https://www.amazon.com/s?bbn=156154011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156154011%2Cn%3A156196011&dc&qid=1660772620&rnid=156154011&ref=lp_156154011_nr_n_11;https://www.amazon.com/s?i=digital-text&rh=n%3A156196011&fs=true&page=1;3A156196011
2125;Nonfiction;Cooking, Food & Wine;Reference;0;0;finale;https://www.amazon.com/s?bbn=156154011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156154011%2Cn%3A156206011&dc&qid=1660772620&rnid=156154011&ref=lp_156154011_nr_n_14;https://www.amazon.com/s?i=digital-text&rh=n%3A156206011&fs=true&page=1;3A156206011
2126;Nonfiction;Crafts, Hobbies & Home;Weddings;0;0;finale;https://www.amazon.com/s?bbn=156699011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156699011%2Cn%3A156914011&dc&qid=1660772623&rnid=156699011&ref=lp_156699011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A156914011&fs=true&page=1;3A156914011
2127;Nonfiction;Health, Fitness & Dieting;Death & Grief;0;0;finale;https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156448011&dc&qid=1660772629&rnid=156430011&ref=lp_156430011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A156448011&fs=true&page=1;3A156448011
2128;Nonfiction;Health, Fitness & Dieting;Reference;0;0;finale;https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156555011&dc&qid=1660772629&rnid=156430011&ref=lp_156430011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A156555011&fs=true&page=1;3A156555011
2129;Nonfiction;Health, Fitness & Dieting;Safety & First Aid;0;0;finale;https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156562011&dc&qid=1660772629&rnid=156430011&ref=lp_156430011_nr_n_12;https://www.amazon.com/s?i=digital-text&rh=n%3A156562011&fs=true&page=1;3A156562011
2130;Nonfiction;Health, Fitness & Dieting;Sex;0;0;finale;https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156575011&dc&qid=1660772629&rnid=156430011&ref=lp_156430011_nr_n_13;https://www.amazon.com/s?i=digital-text&rh=n%3A156575011&fs=true&page=1;3A156575011
2131;Nonfiction;Health, Fitness & Dieting;Sports Health & Safety;0;0;finale;https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A11717492011&dc&qid=1660772629&rnid=156430011&ref=lp_156430011_nr_n_14;https://www.amazon.com/s?i=digital-text&rh=n%3A11717492011&fs=true&page=1;3A11717492011
2132;Nonfiction;Health, Fitness & Dieting;Teen Health;0;0;finale;https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A11717493011&dc&qid=1660772629&rnid=156430011&ref=lp_156430011_nr_n_15;https://www.amazon.com/s?i=digital-text&rh=n%3A11717493011&fs=true&page=1;3A11717493011
2133;Nonfiction;History;Polar Regions;0;0;finale;https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156635011&dc&qid=1660772632&rnid=156576011&ref=lp_156576011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A156635011&fs=true&page=1;3A156635011
2134;Nonfiction;History;Food & Cooking;0;0;finale;https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156188011&dc&qid=1660772632&rnid=156576011&ref=lp_156576011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A156188011&fs=true&page=1;3A156188011
2135;Nonfiction;History;Maritime History & Piracy;0;0;finale;https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A11650869011&dc&qid=1660772632&rnid=156576011&ref=lp_156576011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A11650869011&fs=true&page=1;3A11650869011
2136;Nonfiction;History;Russia;0;0;finale;https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156679011&dc&qid=1660772632&rnid=156576011&ref=lp_156576011_nr_n_15;https://www.amazon.com/s?i=digital-text&rh=n%3A156679011&fs=true&page=1;3A156679011
2137;Nonfiction;History;Women in History;0;0;finale;https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A10704244011&dc&qid=1660772632&rnid=156576011&ref=lp_156576011_nr_n_19;https://www.amazon.com/s?i=digital-text&rh=n%3A10704244011&fs=true&page=1;3A10704244011
2138;Nonfiction;Law;Dictionaries & Terminology;0;0;finale;https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156953011&dc&qid=1660772635&rnid=156915011&ref=lp_156915011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A156953011&fs=true&page=1;3A156953011
2139;Nonfiction;Law;Environmental & Natural Resources Law;0;0;finale;https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156954011&dc&qid=1660772635&rnid=156915011&ref=lp_156915011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A156954011&fs=true&page=1;3A156954011
2140;Nonfiction;Law;Ethics & Professional Responsibility;0;0;finale;https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156955011&dc&qid=1660772635&rnid=156915011&ref=lp_156915011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A156955011&fs=true&page=1;3A156955011
2141;Nonfiction;Law;International Law;0;0;finale;https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156973011&dc&qid=1660772635&rnid=156915011&ref=lp_156915011_nr_n_9;https://www.amazon.com/s?i=digital-text&rh=n%3A156973011&fs=true&page=1;3A156973011
2142;Nonfiction;Law;Legal Education;0;0;finale;https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156983011&dc&qid=1660772635&rnid=156915011&ref=lp_156915011_nr_n_11;https://www.amazon.com/s?i=digital-text&rh=n%3A156983011&fs=true&page=1;3A156983011
2143;Nonfiction;Law;Media & the Law;0;0;finale;https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156984011&dc&qid=1660772635&rnid=156915011&ref=lp_156915011_nr_n_12;https://www.amazon.com/s?i=digital-text&rh=n%3A156984011&fs=true&page=1;3A156984011
2144;Nonfiction;Law;Taxation;0;0;finale;https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A157025011&dc&qid=1660772635&rnid=156915011&ref=lp_156915011_nr_n_18;https://www.amazon.com/s?i=digital-text&rh=n%3A157025011&fs=true&page=1;3A157025011
2145;Nonfiction;Literary Criticism & Theory;Books & Reading;0;0;finale;https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739673011&dc&qid=1660772637&rnid=157037011&ref=lp_157037011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A17739673011&fs=true&page=1;3A17739673011
2146;Nonfiction;Literary Criticism & Theory;Comparative Literature;0;0;finale;https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739676011&dc&qid=1660772637&rnid=157037011&ref=lp_157037011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A17739676011&fs=true&page=1;3A17739676011
2147;Nonfiction;Literary Criticism & Theory;Reference;0;0;finale;https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739684011&dc&qid=1660772637&rnid=157037011&ref=lp_157037011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A17739684011&fs=true&page=1;3A17739684011
2148;Nonfiction;Literary Criticism & Theory;Regions;0;0;finale;https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739685011&dc&qid=1660772637&rnid=157037011&ref=lp_157037011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A17739685011&fs=true&page=1;3A17739685011
2149;Nonfiction;Literary Criticism & Theory;Semiotics & Theory;0;0;finale;https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739712011&dc&qid=1660772637&rnid=157037011&ref=lp_157037011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A17739712011&fs=true&page=1;3A17739712011
2150;Nonfiction;Literary Criticism & Theory;Subjects & Themes;0;0;finale;https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739715011&dc&qid=1660772637&rnid=157037011&ref=lp_157037011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A17739715011&fs=true&page=1;3A17739715011
2151;Nonfiction;Literary Criticism & Theory;Women Authors;0;0;finale;https://www.amazon.com/s?bbn=157037011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157037011%2Cn%3A17739716011&dc&qid=1660772637&rnid=157037011&ref=lp_157037011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A17739716011&fs=true&page=1;3A17739716011
2152;Nonfiction;Medical eBooks;Education & Training;0;0;finale;https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157178011&dc&qid=1660772639&rnid=157119011&ref=lp_157119011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A157178011&fs=true&page=1;3A157178011
2153;Nonfiction;Medical eBooks;Environmental Health;0;0;finale;https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A18623139011&dc&qid=1660772639&rnid=157119011&ref=lp_157119011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A18623139011&fs=true&page=1;3A18623139011
2154;Nonfiction;Medical eBooks;Informatics;0;0;finale;https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A18623140011&dc&qid=1660772639&rnid=157119011&ref=lp_157119011_nr_n_8;https://www.amazon.com/s?i=digital-text&rh=n%3A18623140011&fs=true&page=1;3A18623140011
2155;Nonfiction;Medical eBooks;Military Medicine;0;0;finale;https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A18623147011&dc&qid=1660772639&rnid=157119011&ref=lp_157119011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A18623147011&fs=true&page=1;3A18623147011
2156;Nonfiction;Medical eBooks;Reproductive Medicine & Technology;0;0;finale;https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157254011&dc&qid=1660772639&rnid=157119011&ref=lp_157119011_nr_n_15;https://www.amazon.com/s?i=digital-text&rh=n%3A157254011&fs=true&page=1;3A157254011
2157;Nonfiction;Medical eBooks;Research;0;0;finale;https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157255011&dc&qid=1660772639&rnid=157119011&ref=lp_157119011_nr_n_16;https://www.amazon.com/s?i=digital-text&rh=n%3A157255011&fs=true&page=1;3A157255011
2158;Nonfiction;Parenting & Relationships;Adoption;0;0;finale;https://www.amazon.com/s?bbn=157584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157584011%2Cn%3A157585011&dc&qid=1660772640&rnid=157584011&ref=lp_157584011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A157585011&fs=true&page=1;3A157585011
2159;Nonfiction;Parenting & Relationships;Family Activities;0;0;finale;https://www.amazon.com/s?bbn=157584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157584011%2Cn%3A157590011&dc&qid=1660772640&rnid=157584011&ref=lp_157584011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A157590011&fs=true&page=1;3A157590011
2160;Nonfiction;Parenting & Relationships;Family Health;0;0;finale;https://www.amazon.com/s?bbn=157584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157584011%2Cn%3A157591011&dc&qid=1660772640&rnid=157584011&ref=lp_157584011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A157591011&fs=true&page=1;3A157591011
