0,,,,,,,,,,,
31,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Draping: Second Edition ,57146,4,https://www.amazon.com/Draping-Complete-Course-Karolyn-Kiisel-ebook/dp/B08XQX91S1/ref=sr_1_31?qid=1682543150&s=digital-text&sr=1-31
32,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  The Complete Bag Making Masterclass: The Comprehensive Guide to Modern Bag Making Techniques ,413864,14,https://www.amazon.com/Complete-Bag-Making-Masterclass-comprehensive-ebook/dp/B08D6KW1GS/ref=sr_1_32?qid=1682543150&s=digital-text&sr=1-32
33,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Sew It Yourself with DIY Daisy: 20 Pattern-Free Projects (and Infinite Variations) To Make Your Dream Wardrobe ,413542,12,https://www.amazon.com/Sew-Yourself-DIY-Daisy-Pattern-Free-ebook/dp/B0B3M6KRVD/ref=sr_1_33?qid=1682543441&s=digital-text&sr=1-33
34,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  280 Japanese Lace Stitches: A Dictionary of Beautiful Openwork Patterns ,196890,8,https://www.amazon.com/280-Japanese-Lace-Stitches-Dictionary-ebook/dp/B08TX3FLVP/ref=sr_1_34?qid=1682543441&s=digital-text&sr=1-34
35,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Knitting For Beginners: The A-Z Guide to Have You Knitting in 3 Days (Includes 15 Knitting Patterns) ,98737,5,https://www.amazon.com/Knitting-Beginners-Z-Guide-Patterns-ebook/dp/B012NBX39I/ref=sr_1_35?qid=1682543441&s=digital-text&sr=1-35
36,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Jewels: A Secret History ,224402,11,https://www.amazon.com/Jewels-Secret-History-Victoria-Finlay-ebook/dp/B000QCQ9U2/ref=sr_1_36?qid=1682543441&s=digital-text&sr=1-36
37,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  The Principles of Knitting: Methods and Techniques of Hand Knitting ,681733,12,https://www.amazon.com/Principles-Knitting-June-Hemmons-Hiatt-ebook/dp/B006YDG100/ref=sr_1_37?qid=1682543441&s=digital-text&sr=1-37
38,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Pattern Fitting With Confidence ,233074,9,https://www.amazon.com/Pattern-Fitting-Confidence-Nancy-Zieman-ebook/dp/B005065C8Y/ref=sr_1_38?qid=1682543441&s=digital-text&sr=1-38
39,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  How to Read a Dress: A Guide to Changing Fashion from the 16th to the 21st Century ,378929,14,https://www.amazon.com/How-Read-Dress-Changing-Fashion-ebook/dp/B09GXVJ8GZ/ref=sr_1_39?qid=1682543441&s=digital-text&sr=1-39
40,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Every Which Way Crochet Borders: 139 Patterns for Customized Edgings ,347225,2,https://www.amazon.com/Every-Which-Way-Crochet-Borders-ebook/dp/B01NCLKEI5/ref=sr_1_40?qid=1682543441&s=digital-text&sr=1-40
