,url_categorie,cat1,cat2,cat3,cat4,cat5,cat6,titre,rang,lien
0,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,A Place of My Own: The Architecture of Daydreams,207610.0,https://www.amazon.com/Place-My-Own-Architecture-Daydreams-ebook/dp/B00BE2568E/ref=sr_1_1?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-1
1,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,Architectural Digest at 100: A Century of Style,50708.0,https://www.amazon.com/Architectural-Digest-100-Century-Style-ebook/dp/B07NZ16LZK/ref=sr_1_2?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-2
2,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,"The Stoic way of Life: The Ultimate Guide of Stoicism to make your Everyday Modern Life Calm, Confident - Master the Art of Living, Emotional Resilience & Perseverance (Mastering Stoicism)",81682.0,https://www.amazon.com/Stoic-way-Life-Confident-Perseverance-ebook/dp/B08N5LC4TD/ref=sr_1_3?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-3
3,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,The $12 Million Stuffed Shark: The Curious Economics of Contemporary Art,614493.0,https://www.amazon.com/Million-Stuffed-Shark-Economics-Contemporary-ebook/dp/B0077QZ208/ref=sr_1_4?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-4
4,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,The Gardner Heist: The True Story of the World's Largest Unsolved Art Theft,256404.0,https://www.amazon.com/Gardner-Heist-Worlds-Largest-Unsolved-ebook/dp/B001TJ2YF0/ref=sr_1_5?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-5
5,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,Frank Lloyd Wright,186727.0,https://www.amazon.com/Frank-Lloyd-Wright-Meryle-Secrest-ebook/dp/B00KEPLBYK/ref=sr_1_6?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-6
6,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,"Fallingwater Rising: Frank Lloyd Wright, E. J. Kaufmann, and America's Most Extraordinary House",736677.0,https://www.amazon.com/Fallingwater-Rising-Kaufmann-Americas-Extraordinary-ebook/dp/B0012SMGM4/ref=sr_1_7?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-7
7,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,Death in a Prairie House: Frank Lloyd Wright and the Taliesin Murders,572068.0,https://www.amazon.com/Death-Prairie-House-Taliesin-Murders-ebook/dp/B002AP9GLW/ref=sr_1_8?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-8
8,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,Confessions Of an Art Addict,708582.0,https://www.amazon.com/Confessions-Art-Addict-Peggy-Guggenheim-ebook/dp/B00BKZGPL2/ref=sr_1_9?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-9
9,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,The Fellowship: The Untold Story of Frank Lloyd Wright & the Taliesin Fellowship,311610.0,https://www.amazon.com/Fellowship-Untold-Story-Wright-Taliesin-ebook/dp/B001UQO446/ref=sr_1_10?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-10
10,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,A Brave and Lovely Woman: Mamah Borthwick and Frank Lloyd Wright,815241.0,https://www.amazon.com/Brave-Lovely-Woman-Borthwick-Wright-ebook/dp/B0BW5XNHWW/ref=sr_1_11?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-11
11,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,Wright Sites: A Guide to Frank Lloyd Wright Public Places,220804.0,https://www.amazon.com/Wright-Sites-Guide-Public-Places-ebook/dp/B06VX7WRPV/ref=sr_1_12?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-12
12,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,"The Man in the Glass House: Philip Johnson, Architect of the Modern Century",1042313.0,https://www.amazon.com/Man-Glass-House-Johnson-Architect-ebook/dp/B07DTC5N92/ref=sr_1_13?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-13
13,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,Manual of Section,449800.0,https://www.amazon.com/Manual-Section-Paul-Lewis-ebook/dp/B01HNJ93VW/ref=sr_1_14?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-14
14,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,The Four Books of Architecture (Dover Architecture Book 1),778421.0,https://www.amazon.com/Four-Books-Architecture-Dover-Book-ebook/dp/B00CWR4LIG/ref=sr_1_15?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-15
15,https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1689403029&rnid=157630011&ref=lp_157630011_nr_n_0,Arts & Photography,Architecture,"Architects, A-Z",,,,"Grand Avenues: The Story of Pierre Charles L'Enfant, the French Visionary Who Designed Washington, D.C.",1048951.0,https://www.amazon.com/Grand-Avenues-Visionary-Designed-Washington-ebook/dp/B001YWN9S8/ref=sr_1_16?dib=eyJ2IjoiMSJ9.b_7M7tlpOobOJT0S5uuE4dHhSIueimkzNgxXgd2ggGLF9x8tTElAUZfU0-tjxinY15ThQS9od8zHVcsya1naF3UO_VobWM-5sbjGnCF-wEXT0RrClcoBaJnXaxVvwJJJM21L_JKSuus66CCt4oxzay1fPApy47ZDcR5F-_4mM_0OFGCRxAHLDjaV1Y9Mt9PdqH7_t9M-PAAYIJfNwf_p1K-UrJRjH5SVvNFHsQtUq94.OjwjuWJ2ag53hwzAncJLQ3g9EPMA1VPlQQD9eT098jI&dib_tag=se&qid=1709590909&s=digital-text&sr=1-16
16,urlcaptcha,Arts & Photography,Architecture,Building Types & Styles,Religious Buildings,,,The Women: A Novel,2.0,https://www.amazon.com/Women-Novel-Kristin-Hannah-ebook/dp/B0C1X97LW7/ref=sr_1_1?dib=eyJ2IjoiMSJ9.yWEagzc0RvQ58fdJ4b61BEaVYdYGlOcrNJ1TZNCSCQyZcUnKaUb7isYZbB9UxTdAlk8RzbfVt-LP1fby8D7pwhyrDShp06VJJKjuMzZl_JtiRBvWRI1-KBWtZ52_t4kFYt7hv2Ne6rVbFWHNUVoqXM3q7xq3sGRaq7ON-8Xp8pyWEOFB5nTPmOwUj560aZ2ZEowZUH9uzDyrL_hA_pRp7fJAJTLd1BiwZnBbAm5jsPM.46L3MO9SmdkTOToKcu3FdkrvxbPhzjh7uaJSq4pg6s8&dib_tag=se&qid=1709591243&s=digital-text&sr=1-1
17,urlcaptcha,Arts & Photography,Architecture,Building Types & Styles,Religious Buildings,,,Iron Flame (The Empyrean Book 2),22.0,https://www.amazon.com/Iron-Flame-Empyrean-Book-2-ebook/dp/B0C4JMJBNX/ref=sr_1_2?dib=eyJ2IjoiMSJ9.yWEagzc0RvQ58fdJ4b61BEaVYdYGlOcrNJ1TZNCSCQyZcUnKaUb7isYZbB9UxTdAlk8RzbfVt-LP1fby8D7pwhyrDShp06VJJKjuMzZl_JtiRBvWRI1-KBWtZ52_t4kFYt7hv2Ne6rVbFWHNUVoqXM3q7xq3sGRaq7ON-8Xp8pyWEOFB5nTPmOwUj560aZ2ZEowZUH9uzDyrL_hA_pRp7fJAJTLd1BiwZnBbAm5jsPM.46L3MO9SmdkTOToKcu3FdkrvxbPhzjh7uaJSq4pg6s8&dib_tag=se&qid=1709591243&s=digital-text&sr=1-2
18,urlcaptcha,Arts & Photography,Architecture,Building Types & Styles,Religious Buildings,,,House of Flame and Shadow (Crescent City Book 3),48.0,https://www.amazon.com/House-Flame-Shadow-Crescent-City-ebook/dp/B0BY9M2C4X/ref=sr_1_3?dib=eyJ2IjoiMSJ9.yWEagzc0RvQ58fdJ4b61BEaVYdYGlOcrNJ1TZNCSCQyZcUnKaUb7isYZbB9UxTdAlk8RzbfVt-LP1fby8D7pwhyrDShp06VJJKjuMzZl_JtiRBvWRI1-KBWtZ52_t4kFYt7hv2Ne6rVbFWHNUVoqXM3q7xq3sGRaq7ON-8Xp8pyWEOFB5nTPmOwUj560aZ2ZEowZUH9uzDyrL_hA_pRp7fJAJTLd1BiwZnBbAm5jsPM.46L3MO9SmdkTOToKcu3FdkrvxbPhzjh7uaJSq4pg6s8&dib_tag=se&qid=1709591243&s=digital-text&sr=1-3
19,urlcaptcha,Arts & Photography,Architecture,Building Types & Styles,Religious Buildings,,,Throne of Glass eBook Bundle: An 8 Book Bundle,114.0,https://www.amazon.com/Throne-Glass-eBook-Bundle-Book-ebook/dp/B08PD33VZ3/ref=sr_1_4?dib=eyJ2IjoiMSJ9.yWEagzc0RvQ58fdJ4b61BEaVYdYGlOcrNJ1TZNCSCQyZcUnKaUb7isYZbB9UxTdAlk8RzbfVt-LP1fby8D7pwhyrDShp06VJJKjuMzZl_JtiRBvWRI1-KBWtZ52_t4kFYt7hv2Ne6rVbFWHNUVoqXM3q7xq3sGRaq7ON-8Xp8pyWEOFB5nTPmOwUj560aZ2ZEowZUH9uzDyrL_hA_pRp7fJAJTLd1BiwZnBbAm5jsPM.46L3MO9SmdkTOToKcu3FdkrvxbPhzjh7uaJSq4pg6s8&dib_tag=se&qid=1709591243&s=digital-text&sr=1-4
20,urlcaptcha,Arts & Photography,Architecture,Building Types & Styles,Religious Buildings,,,Fourth Wing (The Empyrean Book 1),24.0,https://www.amazon.com/Fourth-Wing-Empyrean-Book-1-ebook/dp/B0BGDM197Q/ref=sr_1_5?dib=eyJ2IjoiMSJ9.yWEagzc0RvQ58fdJ4b61BEaVYdYGlOcrNJ1TZNCSCQyZcUnKaUb7isYZbB9UxTdAlk8RzbfVt-LP1fby8D7pwhyrDShp06VJJKjuMzZl_JtiRBvWRI1-KBWtZ52_t4kFYt7hv2Ne6rVbFWHNUVoqXM3q7xq3sGRaq7ON-8Xp8pyWEOFB5nTPmOwUj560aZ2ZEowZUH9uzDyrL_hA_pRp7fJAJTLd1BiwZnBbAm5jsPM.46L3MO9SmdkTOToKcu3FdkrvxbPhzjh7uaJSq4pg6s8&dib_tag=se&qid=1709591243&s=digital-text&sr=1-5
21,urlcaptcha,Arts & Photography,Architecture,Building Types & Styles,Religious Buildings,,,A Court of Thorns and Roses eBook Bundle: A 5 Book Bundle,232.0,https://www.amazon.com/Court-Thorns-Roses-eBook-Bundle-ebook/dp/B0B6HL1B2H/ref=sr_1_6?dib=eyJ2IjoiMSJ9.yWEagzc0RvQ58fdJ4b61BEaVYdYGlOcrNJ1TZNCSCQyZcUnKaUb7isYZbB9UxTdAlk8RzbfVt-LP1fby8D7pwhyrDShp06VJJKjuMzZl_JtiRBvWRI1-KBWtZ52_t4kFYt7hv2Ne6rVbFWHNUVoqXM3q7xq3sGRaq7ON-8Xp8pyWEOFB5nTPmOwUj560aZ2ZEowZUH9uzDyrL_hA_pRp7fJAJTLd1BiwZnBbAm5jsPM.46L3MO9SmdkTOToKcu3FdkrvxbPhzjh7uaJSq4pg6s8&dib_tag=se&qid=1709591243&s=digital-text&sr=1-6
22,urlcaptcha,Arts & Photography,Architecture,Building Types & Styles,Religious Buildings,,,A Court of Mist and Fury (A Court of Thorns and Roses Book 2),30.0,https://www.amazon.com/Court-Mist-Fury-Thorns-Roses-ebook/dp/B015FELXQ0/ref=sr_1_7?dib=eyJ2IjoiMSJ9.yWEagzc0RvQ58fdJ4b61BEaVYdYGlOcrNJ1TZNCSCQyZcUnKaUb7isYZbB9UxTdAlk8RzbfVt-LP1fby8D7pwhyrDShp06VJJKjuMzZl_JtiRBvWRI1-KBWtZ52_t4kFYt7hv2Ne6rVbFWHNUVoqXM3q7xq3sGRaq7ON-8Xp8pyWEOFB5nTPmOwUj560aZ2ZEowZUH9uzDyrL_hA_pRp7fJAJTLd1BiwZnBbAm5jsPM.46L3MO9SmdkTOToKcu3FdkrvxbPhzjh7uaJSq4pg6s8&dib_tag=se&qid=1709591243&s=digital-text&sr=1-7
23,urlcaptcha,Arts & Photography,Architecture,Building Types & Styles,Religious Buildings,,,A Court of Wings and Ruin (A Court of Thorns and Roses Book 3),32.0,https://www.amazon.com/Court-Wings-Ruin-Thorns-Roses-ebook/dp/B01LOWN78Y/ref=sr_1_8?dib=eyJ2IjoiMSJ9.yWEagzc0RvQ58fdJ4b61BEaVYdYGlOcrNJ1TZNCSCQyZcUnKaUb7isYZbB9UxTdAlk8RzbfVt-LP1fby8D7pwhyrDShp06VJJKjuMzZl_JtiRBvWRI1-KBWtZ52_t4kFYt7hv2Ne6rVbFWHNUVoqXM3q7xq3sGRaq7ON-8Xp8pyWEOFB5nTPmOwUj560aZ2ZEowZUH9uzDyrL_hA_pRp7fJAJTLd1BiwZnBbAm5jsPM.46L3MO9SmdkTOToKcu3FdkrvxbPhzjh7uaJSq4pg6s8&dib_tag=se&qid=1709591243&s=digital-text&sr=1-8
24,urlcaptcha,Arts & Photography,Architecture,Building Types & Styles,Religious Buildings,,,The Heaven & Earth Grocery Store: A Novel,41.0,https://www.amazon.com/Heaven-Earth-Grocery-Store-Novel-ebook/dp/B0BPNP7YQB/ref=sr_1_9?dib=eyJ2IjoiMSJ9.yWEagzc0RvQ58fdJ4b61BEaVYdYGlOcrNJ1TZNCSCQyZcUnKaUb7isYZbB9UxTdAlk8RzbfVt-LP1fby8D7pwhyrDShp06VJJKjuMzZl_JtiRBvWRI1-KBWtZ52_t4kFYt7hv2Ne6rVbFWHNUVoqXM3q7xq3sGRaq7ON-8Xp8pyWEOFB5nTPmOwUj560aZ2ZEowZUH9uzDyrL_hA_pRp7fJAJTLd1BiwZnBbAm5jsPM.46L3MO9SmdkTOToKcu3FdkrvxbPhzjh7uaJSq4pg6s8&dib_tag=se&qid=1709591243&s=digital-text&sr=1-9
25,urlcaptcha,Arts & Photography,Architecture,Building Types & Styles,Religious Buildings,,,A Court of Thorns and Roses,23.0,https://www.amazon.com/Court-Thorns-Roses-Sarah-Maas-ebook/dp/B00OZP5VRS/ref=sr_1_10?dib=eyJ2IjoiMSJ9.yWEagzc0RvQ58fdJ4b61BEaVYdYGlOcrNJ1TZNCSCQyZcUnKaUb7isYZbB9UxTdAlk8RzbfVt-LP1fby8D7pwhyrDShp06VJJKjuMzZl_JtiRBvWRI1-KBWtZ52_t4kFYt7hv2Ne6rVbFWHNUVoqXM3q7xq3sGRaq7ON-8Xp8pyWEOFB5nTPmOwUj560aZ2ZEowZUH9uzDyrL_hA_pRp7fJAJTLd1BiwZnBbAm5jsPM.46L3MO9SmdkTOToKcu3FdkrvxbPhzjh7uaJSq4pg6s8&dib_tag=se&qid=1709591243&s=digital-text&sr=1-10
26,urlcaptcha,Arts & Photography,Architecture,Building Types & Styles,Religious Buildings,,,A Court of Silver Flames (A Court of Thorns and Roses Book 5),47.0,https://www.amazon.com/Court-Silver-Flames-Thorns-Roses-ebook/dp/B08CHNCDN5/ref=sr_1_11?dib=eyJ2IjoiMSJ9.yWEagzc0RvQ58fdJ4b61BEaVYdYGlOcrNJ1TZNCSCQyZcUnKaUb7isYZbB9UxTdAlk8RzbfVt-LP1fby8D7pwhyrDShp06VJJKjuMzZl_JtiRBvWRI1-KBWtZ52_t4kFYt7hv2Ne6rVbFWHNUVoqXM3q7xq3sGRaq7ON-8Xp8pyWEOFB5nTPmOwUj560aZ2ZEowZUH9uzDyrL_hA_pRp7fJAJTLd1BiwZnBbAm5jsPM.46L3MO9SmdkTOToKcu3FdkrvxbPhzjh7uaJSq4pg6s8&dib_tag=se&qid=1709591243&s=digital-text&sr=1-11
